Customer_ID,Customer_Age,Postal_Code,Income,Address_Change_Flag,VIN_Validated,Policy_Status,Policy_Tenure_Months,Coverage_Type,Deductibles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Payment_Method,Discount_Count,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Claims_Count_Lifetime,At_Fault_Accident_Count,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
dc8f4eab-add9-481a-899c-9f1cc800e0e9,25,14812,108000,0,1,Cancelled,83,Collision,250,0,1,EFT,ACH,3,19.82,2,0,5,0,7,0.14,7,1,0.06,1
af838279-f42a-478b-b3ec-24a18231e240,63,60484,23000,0,1,Cancelled,48,Collision,1000,0,1,Manual,ACH,3,16.75,3,0,0,0,,0.07,2,3,-0.76,1
c0b9646a-e5fd-429b-b681-530c6e53b471,51,34267,103000,0,1,Cancelled,33,Collision,250,0,0,Auto-Pay,Card,3,18.36,3,0,0,0,,0.86,2,1,-0.41,1
0c14488c-94f5-4b36-a1fe-f44fe31981aa,30,18219,61000,0,1,Active,102,Liability,1000,0,0,Manual,Card,4,5.3,1,0,0,0,,0.45,3,4,-0.67,0
d1712b40-4096-4f8c-863e-338646ecddd4,21,16300,12000,0,0,Active,106,Liability,250,0,1,Manual,ACH,4,3.29,1,0,5,1,51,0.72,8,4,-0.25,0
b3265c2c-238a-4574-bbd1-5db415061b0f,58,13170,67000,1,1,Active,72,Liability,500,1,0,Manual,Card,3,7.8,2,0,1,1,83,0.87,3,4,-0.24,0
439d781e-dfda-4e08-b6f6-ecebc7b96970,54,10624,65000,0,1,Cancelled,42,Collision,500,0,0,Auto-Pay,Card,4,11.92,2,0,2,0,31,0.17,4,0,0.42,1
1b1f9d24-60b0-40e6-b8bc-ea9b7d598135,45,32936,70000,0,1,Active,109,Liability,500,1,0,Manual,Card,3,0,0,0,4,2,96,0.19,4,0,0.74,0
129fdd89-27d5-44d8-a593-d33f9b1f8b33,55,61341,118000,0,1,Active,24,Comprehensive,500,1,0,Auto-Pay,ACH,0,10.29,3,0,0,0,,0.93,3,2,0.31,0
d1f83776-d7ed-47c4-9871-41ea0ec0a2c8,30,76265,130000,0,1,Active,80,Comprehensive,500,0,0,Auto-Pay,Card,3,5.69,0,0,5,0,20,0.91,1,0,0.91,0
19bf17ea-f4a0-49e9-a10f-e0bc985253c0,60,15795,41000,0,1,Active,17,Liability,500,0,0,EFT,ACH,2,3.3,0,0,2,0,83,0.52,9,0,0.98,0
584821c2-a20b-4416-b12c-035db2046f5f,33,14693,141000,0,0,Active,47,Liability,500,0,0,Auto-Pay,Card,4,8.36,0,0,1,0,66,0.61,7,2,0.26,0
dd143638-9eaa-48d0-8bf5-cbcaf59c0c3b,21,61659,7000,0,0,Active,44,Liability,250,0,0,Manual,Card,4,7.96,3,0,2,0,82,0.78,0,1,0.49,0
ba0b6a86-e2f3-4e5f-be9c-0b0c72e248ea,60,34377,57000,0,1,Active,98,Liability,500,0,1,Manual,Card,3,0,1,0,4,0,57,0.06,0,0,0.67,0
4d903487-133c-4c24-a93c-4c91cc9e7c89,49,76780,195000,0,1,Active,45,Comprehensive,250,1,0,EFT,ACH,4,0.3,1,0,2,0,31,0.18,2,4,-0.23,0
c0778b6f-5ad2-4b8a-9d7d-8b7605511ff4,28,15360,70000,0,1,Cancelled,68,Liability,500,0,0,Auto-Pay,Card,3,16.51,1,0,0,0,,0.52,4,3,-0.6,1
e37ceaef-20bc-4e66-b2ef-b4db6646e233,51,93716,107000,1,1,Cancelled,83,Liability,1000,1,0,Auto-Pay,ACH,4,18.44,1,0,5,1,78,0.72,0,0,0.66,1
fd1da87b-41f5-4daf-b030-caac5c8e2790,45,33091,64000,0,1,Active,98,Comprehensive,250,0,0,Auto-Pay,Card,4,12.42,2,0,5,0,96,0.25,8,1,0.36,0
786910ef-6272-4fdb-aadd-2b0f2a0cbd57,18,62180,9000,0,1,Active,82,Collision,250,1,1,EFT,ACH,3,6.78,2,0,1,0,56,0.58,0,0,0.88,0
b73b18b4-448b-4cec-ab48-6784bac5e9b7,44,76081,82000,0,1,Cancelled,10,Collision,500,1,0,Manual,ACH,1,0,2,0,0,0,,0.22,8,1,-0.07,1
4c6cfc8f-6178-4d75-aa6c-911ac6d82a2a,52,60605,92000,0,1,Active,37,Collision,250,1,1,EFT,ACH,4,2.96,0,0,4,0,28,0.42,3,3,-0.34,0
8db1c6f9-03a2-44d7-82da-ae34b89e6ac6,56,77268,93000,0,1,Cancelled,28,Comprehensive,500,1,0,Manual,ACH,3,18.43,3,0,4,0,68,0.83,3,3,-0.62,1
f90db600-428f-43a3-a766-b699e49bf210,40,78697,72000,0,1,Active,34,Comprehensive,1000,0,0,Manual,Card,4,5.32,1,0,0,0,,0.05,9,4,-0.78,0
12924cab-9cc8-4d7d-a49c-384606f88855,64,16984,37000,0,0,Active,99,Liability,500,0,0,EFT,ACH,3,11.55,2,0,2,0,60,0.18,5,0,0.92,0
4373fd7e-7a35-4675-9400-34a271815008,48,12277,75000,0,1,Cancelled,63,Liability,1000,0,1,Auto-Pay,Card,4,22.3,1,0,0,0,,0.27,3,1,-0.03,1
54b77d18-4195-40c2-8c64-2e1b7246fec1,34,10795,91000,0,1,Active,72,Collision,500,0,1,EFT,ACH,3,0,2,0,4,0,48,0.13,8,0,0.72,0
c216796a-6880-43a9-9a66-338a39df9cea,64,94087,40000,0,1,Active,15,Liability,1000,0,0,Auto-Pay,ACH,1,3.16,0,0,3,0,26,0.03,3,4,-0.23,0
470dc1fd-d2f7-4f9b-a23c-8dd1a4ddb977,50,32839,125000,0,1,Active,41,Comprehensive,250,0,0,Auto-Pay,ACH,4,2.7,3,0,5,0,28,0.71,2,0,0.77,0
089c6da7-eccc-4c45-a667-139f40de256e,25,10271,89000,0,1,Active,35,Comprehensive,1000,0,0,Manual,ACH,3,7.9,0,0,3,1,28,0.02,4,2,0.4,0
2509a2f3-8cab-4372-b3fc-ad0e80918c3c,50,32857,181000,0,1,Active,53,Collision,500,0,0,EFT,Card,4,10.06,0,0,5,0,73,0.64,5,1,0.1,0
1a2bc7e0-aafb-4333-a52d-ffcd7d6f611c,43,16131,69000,0,1,Active,120,Liability,500,1,0,EFT,ACH,4,7.12,1,0,0,0,,0.58,0,4,-0.21,0
aa7d728d-6c24-4eac-aaec-5433b505d3b6,55,33945,80000,0,1,Active,21,Liability,500,1,0,EFT,ACH,1,4.16,3,0,2,1,53,0.6,3,1,0.22,0
46fb58d0-7c68-478f-b7db-b09627238e3a,23,32110,7000,0,1,Active,99,Collision,250,0,0,EFT,ACH,3,9.06,1,0,0,0,,0.61,5,0,0.76,0
fb35a89a-529f-48dd-90de-f6c5bc4c4f94,24,32909,14000,0,1,Cancelled,72,Liability,500,0,0,Auto-Pay,Card,4,9.26,3,0,5,1,62,0.21,5,0,0.29,1
7a552fc9-f910-48b4-b6f0-8bf701770718,43,90095,71000,0,1,Active,59,Liability,250,0,0,EFT,ACH,4,8.64,2,0,4,0,68,0.2,6,2,0.21,0
4fa6ed31-628d-4990-b149-5102f920a80a,57,13733,165000,0,0,Active,97,Liability,1000,0,0,EFT,Card,4,3.39,2,0,0,0,,0.84,5,2,0.12,0
c0458d58-0225-4ee7-b8af-c8ea3a703c80,23,32703,8000,0,1,Active,89,Comprehensive,1000,1,0,Auto-Pay,ACH,4,2.63,2,0,5,0,76,0.45,9,2,0.18,0
ddc75def-1642-4849-84c6-7a7449348b21,28,33974,109000,0,0,Active,80,Liability,500,0,0,Auto-Pay,ACH,4,11.63,3,0,3,1,31,0.11,6,1,-0.18,0
5a708021-44b0-4d41-a53a-9376cfdb0bc9,20,32023,9000,0,1,Active,22,Comprehensive,500,0,1,Manual,ACH,2,1.5,3,0,4,0,47,0.55,8,4,-0.3,0
7510b9db-8bd0-4422-92f4-5e5dea3630f4,49,62711,92000,0,1,Active,54,Liability,500,1,1,Auto-Pay,ACH,3,2.54,0,0,0,0,,0.39,2,4,-0.6,0
141a953b-06f2-41ef-8d31-391cec7d860c,20,61674,8000,0,1,Active,55,Liability,250,0,0,Auto-Pay,ACH,4,7.09,2,0,0,0,,0.49,0,0,0.51,0
84e15da3-f67a-47b7-bde4-d25f3f504e02,59,62724,108000,0,1,Active,64,Collision,500,0,0,EFT,Card,4,9.23,2,0,1,1,26,0.25,6,2,-0.03,0
886317ce-d06e-4fd0-a5dd-a8394da0f54a,20,16385,13000,0,1,Active,80,Liability,500,0,0,Auto-Pay,ACH,3,7.24,1,0,2,0,10,0.02,0,1,0.09,0
a87612b7-8873-4454-ac02-5599d97db9f5,24,62818,9000,0,1,Active,45,Comprehensive,1000,1,0,EFT,ACH,3,12.78,2,0,1,0,55,0.56,4,1,0.16,0
5bc9ca5d-d2c0-4dc1-84dc-5a437f41e541,61,32932,41000,0,1,Active,26,Liability,1000,1,0,Manual,ACH,3,11.22,2,0,0,0,,0.01,8,2,0,0
08e0da95-f959-440b-afb6-56566f2322cf,23,77500,12000,0,0,Cancelled,10,Liability,1000,0,1,Manual,ACH,1,0,1,0,0,0,,0.51,5,3,-0.89,1
857e64ff-c169-4a49-a3bc-d137bbd668d2,21,12207,5000,0,1,Cancelled,79,Comprehensive,500,1,0,Manual,ACH,4,15.66,1,0,4,2,57,0.84,8,2,-0.3,1
31daeef5-d5a3-42ea-bbdf-8ff1d880f3c0,34,11287,116000,0,1,Active,39,Liability,250,0,0,EFT,Card,4,0,1,0,1,0,16,0.75,0,2,0.27,0
4bc3007e-6db9-431b-bc20-9a652ea3ee64,28,32009,114000,0,1,Active,32,Comprehensive,250,1,0,Manual,ACH,3,14.1,2,0,1,0,41,0.56,9,2,-0.07,0
93119b7a-ad1a-4dc9-bf3d-c857ecbe186d,64,77266,45000,0,1,Active,93,Collision,1000,0,0,EFT,ACH,4,7.83,1,0,0,0,,0.22,3,2,0.46,0
90890879-f335-4242-9c33-755aa0483ecc,29,15958,74000,0,1,Active,62,Liability,1000,0,1,Manual,Card,3,4.7,2,0,3,2,34,0.56,7,0,0.72,0
f8798496-aa8c-4bba-aa0c-76d904514f61,44,16898,87000,0,1,Active,110,Liability,250,0,0,EFT,ACH,3,8.35,2,0,4,1,92,0.57,0,3,-0.26,0
7a385e17-ba0d-415a-80a9-b4bd20ec0009,48,33083,110000,0,0,Active,38,Liability,1000,0,0,EFT,ACH,3,3.54,3,0,2,0,51,0.41,9,1,0.29,0
02987419-ce54-464d-9259-d8af4cc13250,40,32027,114000,0,1,Active,108,Liability,500,0,1,Auto-Pay,ACH,4,3.24,1,0,1,0,25,0.65,0,2,0.45,0
4ddcfbe0-0029-4966-bd07-509d7e8c191d,28,75912,77000,0,1,Active,86,Collision,1000,1,0,Manual,ACH,4,12.82,2,0,2,0,77,0.75,6,4,-0.42,0
813d04a8-5184-47c8-8a34-f529358712d6,63,14065,51000,0,1,Active,88,Collision,500,0,1,EFT,ACH,4,5.47,3,0,0,0,,0.96,2,1,-0.19,0
d9996828-4c41-4899-8e4c-a3635759f80e,28,10267,65000,0,1,Active,55,Comprehensive,1000,0,0,EFT,Card,4,2.33,3,0,4,0,33,0.88,6,3,-0.59,0
1873d256-42df-4d5c-8501-24d6b7b5e721,37,62561,116000,1,1,Cancelled,51,Collision,1000,0,1,Auto-Pay,ACH,4,21.06,1,0,0,0,,0.34,6,4,-0.46,1
1253f83d-6604-469c-a008-3dba0e2e427f,24,62359,10000,0,1,Cancelled,69,Collision,250,1,0,Auto-Pay,ACH,3,12.48,0,0,1,0,51,0.53,4,3,-0.9,1
cdb8a4a2-5eb6-40ef-89d2-bf58a3e3c11a,30,17532,133000,0,1,Active,45,Liability,500,0,1,Manual,Card,3,7.72,3,0,4,1,57,0.08,1,3,-0.67,0
b54829ef-e56c-4e18-8a0d-d008f326a0f1,18,32943,6000,0,1,Active,12,Liability,500,0,0,EFT,ACH,1,0,2,0,4,1,82,0.99,0,1,0.38,0
e275e8e8-6a47-41d4-b089-6486e57c8a1e,61,75985,25000,0,1,Active,51,Collision,1000,0,0,EFT,Card,3,3.61,0,0,2,0,38,0.51,7,2,0.26,0
243e9b91-7605-4496-82a7-b6c7f45565d6,48,60473,144000,0,1,Cancelled,28,Comprehensive,250,0,0,Auto-Pay,ACH,4,19.23,3,0,5,0,14,0.17,2,3,-0.42,1
aaac6e61-03c0-4d89-a80d-7373e5367114,20,10440,12000,0,1,Active,57,Liability,250,0,1,EFT,ACH,3,6.07,0,0,5,2,32,0.25,4,2,0.04,0
a97ce467-1765-4cf5-a1de-87c4fba99026,34,77192,116000,0,1,Active,27,Liability,250,0,1,EFT,Card,3,9.14,2,0,3,0,79,0.29,7,3,-0.53,0
d2201044-233e-4851-92dd-25da0fe36dc6,35,32059,192000,0,1,Active,36,Liability,500,0,0,EFT,ACH,3,0,0,0,0,0,,0.76,6,0,0.85,0
a3efd921-335c-48fb-b223-9c98a370fa88,61,92149,21000,0,1,Active,103,Collision,500,0,1,Auto-Pay,ACH,3,0,3,0,0,0,,0.02,1,4,-0.77,0
31d7835e-0491-4019-a2a7-b68369e58695,59,94306,71000,0,1,Active,44,Collision,500,0,0,EFT,Card,3,5.66,3,0,2,1,20,0.93,5,2,0.33,0
23ad3afd-8243-4610-b557-3e1344da18f8,41,15610,86000,0,1,Active,20,Liability,1000,0,0,Auto-Pay,ACH,1,5.43,2,0,2,1,12,0.19,1,0,0.67,0
63eeca0c-8cad-4d0f-940c-aac2aab52756,53,19433,88000,0,1,Cancelled,22,Liability,1000,0,0,EFT,ACH,0,10.55,1,0,2,0,36,0.34,7,3,-0.41,1
d6cc26e9-3c67-46ef-9102-4fc20ce416a9,48,94743,105000,0,0,Cancelled,64,Liability,1000,0,0,EFT,Card,4,19.78,3,0,1,1,73,0.75,9,4,-0.73,1
73b91477-5b70-4c72-a9e3-0077aa6e2b03,40,33808,165000,1,1,Cancelled,75,Comprehensive,250,0,1,Manual,ACH,4,10.26,1,0,1,0,42,0.17,0,0,0.2,1
d1c79e6c-9299-4dbe-95eb-3cf0750989f8,22,14467,7000,0,1,Active,74,Comprehensive,1000,0,0,Auto-Pay,ACH,3,13.74,1,0,1,1,50,0.52,2,0,0.52,0
70ab40fa-c070-4ccd-9d52-e587a5ba2c38,46,77823,70000,0,0,Active,113,Liability,250,0,0,Manual,Card,4,4.1,3,0,4,0,22,0.1,9,4,-0.76,0
3118caf0-eeac-43a1-b454-66de39c2daaa,56,61124,115000,0,1,Active,36,Collision,500,0,0,Manual,ACH,3,3.47,1,0,4,0,59,0.23,0,1,0.1,0
093fd4fe-f06b-43be-9ee6-03059932d631,34,90237,135000,0,1,Active,23,Collision,250,1,0,Auto-Pay,ACH,1,6.37,2,0,5,0,44,0.14,5,1,-0.09,0
cb26a849-d80d-44d9-897e-ac5324c7855a,42,60184,135000,0,0,Active,111,Liability,1000,0,0,EFT,ACH,4,7.22,3,0,4,2,46,0.56,6,1,-0.18,0
eae3b219-3004-48d1-b548-596355c7f660,36,14530,96000,0,1,Active,43,Collision,250,1,0,EFT,Card,3,5.9,2,0,0,0,,0.26,0,3,-0.47,0
eb565f01-1a30-4b92-ac2d-98829ec84616,33,32721,90000,0,0,Active,45,Liability,250,0,0,EFT,Card,3,7.44,1,0,1,1,33,0.32,8,3,-0.26,0
f9ecbd6c-8199-4485-a215-9833a926c68a,35,62952,124000,0,1,Cancelled,77,Comprehensive,1000,1,0,EFT,Card,3,5,1,0,4,0,29,0.54,9,1,-0.06,1
ce8d0397-c0d0-42ce-9969-b38af8a656f9,54,61357,112000,0,1,Active,44,Collision,500,0,0,Manual,ACH,3,1.68,3,0,5,1,91,0.97,3,1,0.2,0
852bba50-3779-4de6-a8cd-56666ce84d60,29,90150,87000,0,1,Active,97,Liability,1000,0,1,EFT,ACH,3,10.21,2,0,5,0,62,0.5,6,0,0.72,0
4907a635-27db-42b5-8c3c-ecc5da57993c,31,16202,95000,0,1,Active,107,Collision,250,0,0,EFT,ACH,4,7.92,3,0,0,0,,0.16,2,1,-0.14,0
c8148f4f-5c92-420f-8ff9-4595cd2e82f2,35,32034,158000,0,1,Active,53,Liability,500,1,0,EFT,ACH,4,7.46,1,0,3,0,70,0.59,3,2,-0.18,0
4647e463-c41b-45bc-968f-e7ae223d19fe,29,18212,80000,0,1,Active,45,Comprehensive,1000,0,1,EFT,Card,3,3.21,1,0,2,2,44,0.1,5,4,-0.3,0
ece76500-215d-4256-97e6-f0d195139894,64,62610,43000,0,1,Active,63,Collision,250,1,0,EFT,Card,4,0.34,0,0,4,0,74,0.27,3,3,-0.7,0
a9f1467a-9d23-48a3-8d0f-3fbe7bbd59a6,40,79302,171000,0,1,Active,40,Comprehensive,250,1,1,Auto-Pay,Card,4,0,0,0,4,1,22,0.23,2,1,-0.06,0
3b1511a8-7ae7-4db6-8217-b7455f51f9cc,39,16074,149000,0,1,Active,45,Comprehensive,1000,0,0,Manual,Card,4,7.58,2,0,3,1,70,0.17,2,1,-0.18,0
d2d921ce-ff31-413b-8833-9c10a5246a61,19,90026,11000,0,1,Active,85,Comprehensive,1000,0,1,Manual,ACH,3,9.86,3,0,4,1,29,0.82,6,1,0.03,0
c406accf-eb06-406b-bca7-d627b535b1a4,43,61701,121000,0,1,Active,116,Comprehensive,1000,0,0,Auto-Pay,Card,3,0.24,1,0,1,0,63,0.6,1,2,0.49,0
641db56b-34dd-49d1-b37a-56b95dcdeab3,30,14447,103000,0,1,Active,87,Collision,250,0,0,Manual,Card,4,1.62,2,0,3,0,99,0.11,1,0,0.83,0
ad85c37f-b13c-4733-b587-2c2d9fb5f7d0,48,76564,65000,0,1,Active,80,Liability,1000,0,0,EFT,ACH,4,10.98,0,0,3,1,86,0.07,4,0,0.98,0
28d59e27-0fa7-4b9e-af88-42f5c123dec5,33,75967,80000,0,0,Active,112,Liability,250,0,1,EFT,ACH,3,7.39,2,0,1,1,81,0,4,4,-0.26,0
5108eaf3-fd19-4a94-a0b1-d1f0bd5e1981,61,10663,57000,0,1,Active,22,Liability,500,0,0,Auto-Pay,Card,2,2.18,1,0,3,0,91,0.12,0,0,0.92,0
8fa4c31f-be3f-42b9-82fb-8d6475940d96,22,61510,13000,0,0,Active,13,Liability,1000,0,1,Manual,ACH,2,4.64,0,0,2,1,79,0.39,0,0,0.78,0
979e26fc-6cbf-426c-8718-029e81525461,34,13908,121000,0,1,Active,13,Comprehensive,250,0,0,Auto-Pay,ACH,2,1.02,0,0,2,0,50,0.58,3,1,0.27,0
be28ffe1-ad28-4d9b-8e24-92ee0db37ed4,30,61978,55000,0,1,Active,45,Liability,500,1,0,Manual,Card,4,4.08,3,0,2,0,20,0.55,9,3,-0.34,0
8b7aa53b-b99e-4346-b7d8-2253d7a21440,43,33905,39000,0,1,Active,107,Liability,250,0,0,Manual,Card,4,0.73,0,0,2,2,73,0.61,0,1,0.37,0
254adbe3-8a16-4b1f-80ea-6edc2f966d97,64,34111,60000,0,1,Cancelled,5,Comprehensive,500,1,0,EFT,ACH,2,0,0,0,0,0,,0.53,4,2,0.13,1
1e809add-b62b-4667-b523-9dd0de8735d0,21,91650,12000,0,1,Cancelled,9,Liability,250,0,0,Auto-Pay,ACH,0,0,2,0,0,0,,0.32,8,2,0.14,1
fe4b39d1-643e-4a46-849d-7e5c140cc388,52,75745,63000,0,1,Cancelled,46,Liability,250,0,0,Manual,ACH,4,15.43,0,0,0,0,,0.41,9,3,-0.4,1
e4b01c54-cbeb-40af-9fd3-85440f197b35,39,33204,74000,0,1,Active,89,Liability,500,0,0,EFT,ACH,4,2.37,2,0,0,0,,0.34,0,0,0.98,0
7f8fc302-912b-4064-932b-ab13b7021a8c,21,10604,9000,0,1,Active,80,Liability,250,0,0,Auto-Pay,ACH,4,5.89,1,0,0,0,,0.53,8,0,0.52,0
d5842fda-4aa2-4b0f-81ea-81ee941781df,58,78729,88000,0,0,Active,58,Liability,250,1,0,EFT,ACH,4,10.31,0,0,3,0,45,0.2,0,3,-0.68,0
72dc8d98-a64b-4af9-bc87-2ef3e0869fc8,36,76016,199000,0,1,Cancelled,52,Comprehensive,250,1,0,EFT,ACH,4,15.84,1,0,5,1,12,0.62,6,4,-0.75,1
13680791-68e2-4343-8d10-6a545457888e,60,94736,29000,0,1,Cancelled,40,Liability,500,0,1,Auto-Pay,ACH,4,16.8,2,0,4,1,52,0.59,0,1,-0.29,1
22e1c9f0-3d28-4acc-8747-a9124623e2f5,48,76315,61000,0,1,Active,72,Collision,500,0,1,Manual,Card,3,0,2,0,3,1,30,0.79,4,3,-0.55,0
d0741017-b8df-4f14-b11b-a69274d812a2,64,32084,55000,0,1,Active,26,Comprehensive,500,0,0,Auto-Pay,ACH,3,4.44,0,0,2,1,65,0.03,7,4,-0.23,0
8c0d6cfb-32bc-4a6a-86e3-331cca1602d7,58,60220,64000,1,1,Cancelled,15,Comprehensive,250,1,0,Auto-Pay,ACH,0,10.98,1,0,5,0,25,0.17,0,0,0.38,1
3d81cd2b-1d6e-43f9-bd52-66bf6964d05d,35,10983,86000,0,1,Active,79,Collision,500,0,0,Manual,Card,4,1.41,2,0,2,0,20,0.77,8,4,-0.75,0
324f513a-cee6-41cc-996d-6c104134a002,20,12942,12000,0,1,Active,93,Comprehensive,250,0,0,Auto-Pay,ACH,3,0,3,0,0,0,,0.18,1,1,0.22,0
5c2f912f-d79a-4dbe-9dc2-6ceb068af305,52,78433,195000,0,1,Active,57,Collision,1000,0,0,EFT,ACH,3,10.58,2,0,4,0,20,0.61,7,4,-0.39,0
945c2e7a-cae9-41fc-8011-309926cfed4e,52,17118,101000,0,1,Active,94,Collision,500,0,0,Manual,ACH,4,1.67,3,0,3,2,96,0.63,2,1,0.26,0
3a70d6b1-15d0-497f-b9ca-132131e90557,40,13480,113000,1,1,Cancelled,55,Liability,1000,0,0,EFT,Card,3,17.54,0,0,1,0,55,0.2,1,2,-0.04,1
f193ee35-4087-4e39-be43-2d741578d315,48,33956,71000,0,1,Cancelled,32,Comprehensive,1000,0,0,Manual,ACH,3,23.15,3,0,1,1,70,0.6,8,4,-0.56,1
b096f5f8-b38b-4073-8f9d-a82b7b6c688f,57,79619,102000,0,1,Active,45,Collision,1000,0,0,Manual,ACH,3,0,3,0,5,0,23,0.52,0,2,-0.08,0
837ce954-6a17-45c7-a125-4dff6d3c021d,40,12677,108000,0,1,Active,86,Comprehensive,250,0,0,Auto-Pay,Card,4,4.84,3,0,5,1,58,0.79,1,2,0.23,0
397a5b3a-5c52-4501-a7d7-5422375f1417,48,77189,163000,0,0,Active,89,Liability,500,0,0,Manual,ACH,3,1.56,2,0,0,0,,0.39,7,1,0.34,0
8fab2cfb-b9e7-478d-b0bb-424858319294,22,93650,12000,0,0,Active,47,Liability,500,1,1,Manual,Card,4,5.71,0,0,0,0,,0.29,7,4,-0.46,0
bb834202-e2cd-46f2-b2e6-57e1c0fe10a6,29,34134,128000,0,0,Active,59,Liability,250,0,0,EFT,Card,3,3.62,2,0,2,0,13,0.98,6,4,-0.66,0
a45d121b-6a92-43f1-9911-9d83f563f17a,37,62522,76000,1,1,Cancelled,66,Liability,500,0,0,Auto-Pay,ACH,3,17.25,1,0,2,0,19,0.37,2,3,-0.97,1
62e28f50-0039-4acd-8c85-5f279c48acac,32,78921,169000,0,0,Active,15,Liability,1000,0,0,Auto-Pay,Card,1,0,2,0,3,1,100,0.79,5,0,0.66,0
0d793141-632b-46b4-b1a3-390d3ec7422d,44,34074,47000,0,1,Active,57,Liability,250,1,0,EFT,Card,3,13.32,2,0,3,1,22,0.5,7,1,0.34,0
ed41c7a6-adf6-45c9-8eeb-6d17ce532164,47,33679,193000,0,0,Active,112,Liability,250,1,0,EFT,ACH,3,9.95,0,0,5,0,53,0.74,7,2,0.37,0
7e0058dd-4443-403e-bb3e-c0e7f2ad73e9,55,17711,134000,0,1,Active,114,Collision,500,0,0,Manual,Card,3,1.92,0,0,5,0,86,0.31,0,3,-0.68,0
8535e233-aac2-449e-b62b-34e432fcebe8,35,33730,102000,0,1,Active,47,Liability,1000,0,1,Manual,ACH,3,1.17,3,0,4,0,29,0.7,8,1,0.01,0
1348352b-a1ce-440a-94d6-c14719014bd2,46,77613,102000,0,0,Active,59,Liability,1000,0,0,EFT,ACH,4,0,3,0,5,0,24,0.4,1,1,-0.08,0
a3139b00-6a86-40a8-87e6-9f4f5d667976,19,90159,8000,0,1,Active,54,Liability,1000,1,0,Manual,Card,4,0,3,0,4,0,76,0.35,8,3,-0.49,0
c1b4430d-8c89-4563-9adf-6119c9f3d6f3,39,62661,71000,0,0,Active,90,Liability,1000,0,1,Auto-Pay,Card,3,15.67,0,0,0,0,,0.12,3,1,-0.08,0
b489b31d-b023-4cba-83ba-4aa39e3c4f35,33,62673,95000,0,1,Active,37,Liability,500,0,1,Auto-Pay,Card,3,12.28,0,0,0,0,,0.44,6,1,-0.16,0
bef2cbc7-c115-4398-8f56-1a2199ad191e,59,61992,199000,0,1,Active,64,Liability,500,0,0,EFT,ACH,4,9.04,0,0,5,1,36,0.01,9,1,0.18,0
de7eb4b0-c54e-4426-a61a-420d715969a6,39,34098,104000,0,0,Active,23,Liability,1000,0,1,Manual,Card,1,5.58,2,0,2,0,59,0.99,5,2,0.43,0
fcb0f95a-adf0-4744-aad9-e5f2160bc0d6,18,16927,6000,0,1,Active,87,Collision,1000,0,0,Manual,ACH,4,0,3,0,5,2,93,0.44,5,3,-0.28,0
77cb389c-babb-4eae-a396-ab23260c5f39,49,78679,50000,0,1,Active,86,Comprehensive,250,1,0,Manual,ACH,3,1.8,3,0,1,0,45,0.66,4,2,0.29,0
31719843-e6fb-4c9c-8874-d12cef048685,43,76203,76000,0,0,Active,72,Liability,1000,1,0,EFT,ACH,3,0.55,1,0,4,0,74,0.11,6,0,0.52,0
f148a3dd-8aa7-469b-8560-0b080961e0da,35,16975,90000,0,1,Active,119,Liability,1000,0,0,EFT,ACH,3,10.99,1,0,4,0,91,0.6,3,2,-0.15,0
aa7a12ec-babe-4085-a49d-bb5b2d84c1e2,33,61175,78000,0,1,Active,51,Liability,500,0,0,Auto-Pay,Card,4,0,1,0,1,0,48,0.38,1,0,0.76,0
0106fa82-1b9e-401a-9a1a-9e467293f37e,34,60506,60000,0,0,Active,107,Liability,1000,1,0,Manual,Card,3,3.17,0,0,4,2,99,0.57,7,4,-0.29,0
6b2ca67e-29ff-46d6-b000-02d254207c4e,54,79722,118000,0,1,Active,97,Collision,500,0,1,EFT,Card,4,4.24,3,0,4,1,27,0.6,8,4,-0.6,0
7a48cdd7-a838-4774-b802-444eab26b223,35,61392,143000,0,1,Active,74,Comprehensive,1000,0,0,Manual,Card,4,8.72,2,0,3,0,23,0.73,0,4,-0.69,0
fc9e68af-44bd-491f-8a43-c2aefbf16a2e,18,76451,6000,0,1,Active,41,Collision,500,0,0,Manual,ACH,4,0.84,3,0,4,0,45,0.48,6,0,0.51,0
8dcb1ca5-49a8-45ee-9d67-897463e023a9,21,93065,11000,0,1,Active,89,Liability,1000,0,1,Auto-Pay,ACH,3,3,0,0,0,0,,0.62,1,4,-0.56,0
cc6b714f-a392-4fee-bd22-fbdc431a55f3,40,12876,110000,0,1,Active,14,Comprehensive,250,0,0,EFT,ACH,1,17.62,3,0,3,1,24,0.98,2,0,0.92,0
27011e15-4a22-4a6e-8d09-69c920134e0c,49,75955,221000,0,1,Cancelled,41,Collision,250,1,1,Manual,Card,3,8.36,2,0,1,1,12,0.43,9,2,-0.33,1
6ce066ff-8311-484d-ab90-e5e803963ce2,38,61096,137000,0,1,Active,70,Liability,250,0,1,Auto-Pay,ACH,4,4.94,1,0,2,0,50,0.93,6,0,0.78,0
