Customer_ID,Customer_Age,Gender,Marital_Status,State,Postal_Code,Income,Address_Change_Flag,Vehicle_Age,Vehicle_Make,Vehicle_Model,Vehicle_Value,Annual_Mileage_Estimate,Safety_Features,VIN_Validated,Policy_Number,Policy_Status,Policy_Effective_Date,Policy_Expiry_Date,Policy_Cancellation_Date,Policy_Tenure_Months,Coverage_Type,Deductibles,Number_of_Drivers,Number_of_Vehicles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Billing_Frequency,Payment_Method,Discount_Count,Premium_Amount,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Retention_Offer_Sent,Retention_Offer_Accepted,Claims_Count_Lifetime,At_Fault_Accident_Count,Time_Since_Last_Claim,Claim_Type,Claim_Outcome,Total_Claim_Payout_Amount,Avg_Claim_Resolution_Days,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
f2c7f3ce-8f05-4a3c-9f0a-bfc00de7e011,37,Other,Divorced,Texas,77209,84000,0,10,Nissan,Rogue,5400,18445,"Backup Camera, Lane Assist",1,fb3d71b4-143f-4199-aa0f-c07670146493,Active,26-06-2017,26-06-2018,,97,Liability,1000,1,1,0,0,Manual,Quarterly,ACH,4,1287.88,4.76,1,0,0,0,2,0,40,Weather,Closed,4810.72,20,79,0.53,1,2,0.25,0
73db5960-981f-490b-97c0-d61da5093b01,53,Other,Single,Illinois,62942,43000,0,3,Ford,Focus,14400,9396,"Backup Camera, ABS",1,a53f2006-7a12-41f5-970b-c4daff19b1d4,Active,11-06-2022,11-06-2023,,37,Collision,1000,2,1,0,0,Manual,Quarterly,ACH,3,1234.13,15.78,1,0,0,0,2,0,35,Collision,Declined,0,48,30,0.73,9,1,0.06,0
17a803c7-5403-40ea-a577-9f04af29e61d,38,Male,Married,Pennsylvania,15103,83000,0,11,Nissan,Rogue,5400,13264,"Backup Camera, ABS",1,6f4514af-0d1a-40bc-87df-20e809c155d3,Cancelled,25-01-2021,25-01-2022,13-02-2024,37,Liability,250,1,2,1,0,Auto-Pay,Annually,Card,3,1203.79,10.11,0,0,1,1,1,0,40,Weather,Declined,0,35,8,0.24,3,0,0.19,1
3bebd1f1-6f0c-4999-8bfe-6e96b847d4e0,60,Female,Single,Illinois,61758,38000,0,0,Nissan,Altima,22000,6337,"Airbags, Blind Spot Monitor",1,d17b3195-841d-4182-8038-7c8b898acf75,Active,01-03-2022,01-03-2023,,40,Comprehensive,1000,1,1,0,0,Auto-Pay,Annually,ACH,3,1398.54,6.8,1,0,0,0,0,0,,,,0,,,0.88,2,1,-0.16,0
f2d261d7-dc66-4da9-869d-69753a3559b6,59,Female,Married,New York,11331,146000,0,9,Chevrolet,Impala,7440,10488,"Lane Assist, Backup Camera",1,e526bc2a-061d-4432-98fd-6cba80881591,Cancelled,22-12-2020,22-12-2021,27-12-2023,36,Liability,500,2,2,1,1,Auto-Pay,Annually,ACH,4,2088.51,17.84,3,0,0,0,5,1,58,Weather,Declined,0,8,7,0.45,9,0,0.63,1
1bf8f389-ba34-4d3b-84f8-7e381f91dac7,30,Male,Married,Florida,33051,60000,0,9,Chevrolet,Malibu,5760,15327,"Blind Spot Monitor, Backup Camera",1,14baed49-0472-4b01-8398-7023f630fcad,Active,07-05-2020,07-05-2021,,62,Liability,500,2,2,0,0,Auto-Pay,Monthly,Card,4,2667.29,21.3,1,0,0,0,2,0,49,Theft,Approved,12458.78,18,81,0.41,5,3,-0.45,0
1e04a20f-17ab-4be9-bb51-51fb4fc258bb,45,Female,Married,Pennsylvania,17192,164000,0,3,Honda,Civic,16560,5802,"Backup Camera, Blind Spot Monitor",1,e77e6f59-ec49-4f35-8603-f8c8b179668b,Active,12-02-2018,12-02-2019,,89,Collision,250,2,1,0,1,EFT,Quarterly,ACH,3,2032.85,4.74,3,0,0,0,0,0,,,,0,,,0.55,8,4,-0.35,0
a6ef4537-6b02-48db-93ff-51e793ef91b6,50,Male,Divorced,Illinois,60861,116000,0,0,Ford,F-150,30800,7594,"ABS, Blind Spot Monitor",1,1c306224-5781-4dce-98c6-815541dd4e85,Active,11-06-2022,11-06-2023,,37,Comprehensive,500,1,2,0,0,Auto-Pay,Annually,Card,3,1153.27,5.55,0,0,0,0,5,2,11,Theft,Closed,5237.77,5,98,0.86,2,0,0.55,0
235b0d8f-8a31-4e87-a1d6-f03dea0d18b6,57,Other,Married,Pennsylvania,15265,165000,0,11,Ford,F-150,7000,9757,"ABS, Blind Spot Monitor",1,2ee4f7a4-e472-46ae-9307-e3b64417ff00,Active,27-05-2024,27-05-2025,,13,Liability,1000,2,1,0,0,EFT,Quarterly,ACH,1,2221.09,5.63,2,0,1,1,4,0,13,Theft,Approved,10562.27,32,82,0.12,2,4,-0.37,0
39ce3292-9bb8-4f36-ba02-cc0fa3265233,60,Male,Single,New York,13436,50000,0,7,Toyota,Camry,11200,7242,"ABS, Airbags",1,5aaff0a9-3633-4476-a47a-7970429a1351,Active,01-07-2018,01-07-2019,,85,Collision,250,2,2,0,0,Auto-Pay,Annually,ACH,4,1423.79,0.51,1,0,0,0,5,2,50,Theft,Approved,11366.16,15,83,0.55,0,4,-0.55,0
0ceb068f-e79b-414c-b26a-423a26401809,56,Female,Divorced,Texas,79168,70000,0,4,Nissan,Sentra,12800,10126,"Airbags, Blind Spot Monitor",1,4e848b30-a1a1-4a69-89da-667c8972363f,Active,05-07-2021,05-07-2022,,48,Collision,500,2,1,1,0,EFT,Monthly,ACH,4,2890.23,2.45,0,0,0,0,0,0,,,,0,,,0.86,2,1,0.16,0
c19d1084-a6da-4143-b9cd-978165fba491,39,Other,Single,Illinois,60061,113000,0,3,Toyota,Camry,20160,5717,"ABS, Backup Camera",1,b89725ab-a5ef-48e5-bfab-2b4da1e6bb4f,Active,02-04-2020,02-04-2021,,63,Comprehensive,500,1,1,1,0,EFT,Quarterly,Card,3,2377.26,6.4,2,0,0,0,0,0,,,,0,,,0.01,8,0,0.74,0
53f444c3-8907-4207-9e8d-a8e84d0f4f3c,62,Other,Married,Texas,79632,52000,0,14,Nissan,Altima,5000,11079,"Blind Spot Monitor, ABS",0,2b154ec5-6f5b-47a5-85c3-8fe5050c4ffa,Cancelled,05-11-2022,05-11-2023,17-07-2025,32,Liability,250,1,1,0,0,Manual,Monthly,Card,3,1406.95,23.79,1,0,0,0,5,1,13,Collision,Declined,0,36,19,0.37,6,1,-0.3,1
37e3666d-0c69-43eb-b282-2f3023872f16,48,Other,Married,Pennsylvania,19606,69000,0,11,Ford,Escape,5400,15147,"Blind Spot Monitor, Lane Assist",1,b8ab0d5b-1796-4185-975e-5ec0a16e355a,Active,26-01-2016,25-01-2017,,114,Liability,500,2,1,0,0,EFT,Monthly,Card,3,1738.96,4.35,1,0,0,0,2,0,38,Collision,Declined,0,49,18,0.68,3,3,-0.74,0
432034fb-51d6-4b33-b866-c1f38d9386a8,23,Female,Single,California,94342,8000,0,4,Toyota,RAV4,19200,6812,"Lane Assist, Backup Camera",1,691dca83-2285-4749-ac61-95e2158d7c6d,Active,27-11-2023,26-11-2024,,19,Comprehensive,500,2,2,1,0,Auto-Pay,Quarterly,ACH,1,1414.48,3.02,1,0,1,1,3,0,41,Weather,Approved,2963.27,59,38,0.31,5,4,-0.7,0
413f4d29-4852-4709-a5bd-aba43494fc36,19,Male,Divorced,Florida,34485,13000,0,2,Nissan,Sentra,16000,18680,"Lane Assist, Airbags",1,bcf0f6a8-b9e5-40b0-9221-8c489798edcd,Active,04-06-2022,04-06-2023,,37,Collision,1000,2,2,0,0,Auto-Pay,Monthly,ACH,4,2199.54,9.71,2,0,0,0,0,0,,,,0,,,0.64,0,1,0.07,0
d19084b6-9018-46a2-9dcc-db42a3e63b32,56,Male,Single,Pennsylvania,16227,130000,0,3,Honda,Civic,16560,9933,"ABS, Lane Assist",1,88616880-2c9e-45ba-b4ec-40b10c01613b,Active,10-07-2016,10-07-2017,,109,Collision,500,2,2,1,0,Manual,Quarterly,ACH,3,1381.85,9.3,3,0,0,0,1,0,7,Theft,Approved,9131.9,27,81,0.03,5,4,-0.31,0
f67266a8-47d1-4c0f-8d3f-bb83de4da70c,46,Male,Single,Pennsylvania,17621,180000,0,13,Toyota,Camry,5600,6205,"Lane Assist, ABS",1,56a915c6-293d-490f-b724-f1c41b9261a4,Active,28-05-2022,28-05-2023,,37,Liability,1000,1,2,1,1,EFT,Quarterly,Card,4,2776.93,7.23,2,0,0,0,5,1,30,Theft,Closed,3415.44,56,53,0.8,9,4,-0.3,0
3634b291-30d8-41ef-b918-b99ebf99cad8,28,Male,Single,Florida,33685,81000,0,6,Chevrolet,Impala,14880,15701,"Lane Assist, Blind Spot Monitor",1,41cb401e-0a74-4ff3-950d-a7c0475cc080,Cancelled,13-10-2020,13-10-2021,17-06-2025,56,Collision,500,2,2,0,0,Manual,Monthly,ACH,3,1482.99,20.56,2,0,0,0,4,0,42,Theft,Closed,825.18,35,76,0.01,2,3,-0.61,1
6805abf6-024f-45e8-9e88-1475435f6f7a,42,Other,Divorced,Illinois,62875,83000,0,2,Toyota,Camry,22400,18281,"Airbags, Backup Camera",1,8fbb2217-e446-4e4a-9d01-f5d91cdff9dc,Cancelled,30-04-2022,30-04-2023,18-05-2027,61,Comprehensive,250,1,2,0,0,Auto-Pay,Quarterly,ACH,3,2173.87,15.72,0,0,1,0,2,1,11,Collision,Declined,0,74,17,0.49,5,3,-0.66,1
4269f9b2-3db2-418b-a899-82e3a738af31,35,Female,Married,California,94400,105000,0,5,Toyota,Corolla,12320,7904,"Blind Spot Monitor, Airbags",1,d1168321-1c69-49c9-97fc-6dd0e4fe8042,Active,20-07-2017,20-07-2018,,96,Collision,500,1,2,0,0,Manual,Monthly,Card,4,2879.86,5.12,2,0,0,0,5,2,3,Weather,Declined,0,61,27,0.41,7,2,-0.08,0
ba1316a8-dd89-4418-9512-5c4274d47f3c,29,Female,Married,New York,10526,67000,0,6,Chevrolet,Malibu,11520,10213,"Backup Camera, Lane Assist",1,7edfc54e-ba2d-4048-aae4-c03820bc0e60,Active,06-04-2016,06-04-2017,,112,Collision,250,1,1,0,1,EFT,Monthly,ACH,4,2159.45,8.19,3,0,0,0,1,1,53,Theft,Declined,0,33,20,0.58,7,3,-0.22,0
3dc8745f-bb24-4312-84c5-d31e86017d55,33,Female,Married,New York,13938,159000,0,10,Nissan,Rogue,5400,12382,"ABS, Backup Camera",0,0deb6390-9176-4471-8a72-55d38f5064b2,Active,10-11-2016,10-11-2017,,105,Liability,1000,2,2,1,1,Manual,Monthly,Card,4,1103.98,4.67,0,0,0,0,4,1,41,Theft,Approved,13274.11,84,45,0.69,6,4,-0.21,0
c36a87c5-4ae9-401d-a379-518fdbacc769,46,Other,Married,California,93424,173000,0,7,Honda,Civic,9200,7617,"Blind Spot Monitor, Backup Camera",1,fb7ac4a5-c679-4485-aae2-49a68ece6fc4,Active,13-02-2017,13-02-2018,,102,Liability,1000,2,1,0,0,Auto-Pay,Quarterly,ACH,4,2694.78,4.09,3,0,1,1,4,0,51,Collision,Declined,0,17,19,0.44,3,2,0.19,0
74248aa4-b7dd-47cf-8769-cc9624c30244,27,Female,Married,Florida,34393,158000,0,13,Nissan,Rogue,5400,7148,"ABS, Blind Spot Monitor",1,18b3a7fb-0041-4ca4-80a1-13921b59a80b,Cancelled,13-03-2024,13-03-2025,23-04-2027,37,Liability,250,2,2,1,0,Manual,Monthly,ACH,4,1332.04,12.58,2,0,0,0,3,2,23,Theft,Approved,4841.06,64,49,0.15,6,3,-0.79,1
6eef9c74-de6d-4239-8d83-49685d33c614,52,Female,Single,Pennsylvania,15621,133000,0,8,Nissan,Rogue,8640,8318,"Backup Camera, ABS",1,11e05fdf-ff1a-4f08-9fd8-b0e1324792c0,Active,05-07-2019,04-07-2020,,73,Liability,500,1,1,0,0,Manual,Monthly,Card,3,1604.84,11.76,3,0,0,0,4,1,33,Theft,Declined,0,10,17,0.46,8,3,-0.64,0
71968573-8b97-43c5-ba2a-950885895d3c,49,Female,Single,Texas,75936,72000,0,11,Toyota,RAV4,6000,5844,"Backup Camera, Blind Spot Monitor",0,0b2e256e-3127-4757-9e49-dbf2307704f5,Active,07-08-2020,07-08-2021,,59,Liability,500,2,1,0,0,Auto-Pay,Quarterly,ACH,3,2554.1,6.41,3,0,0,0,1,0,6,Collision,Declined,0,39,22,0.12,1,0,0.97,0
0e4d17e2-01b1-43cc-8669-37929dfe63bc,25,Other,Single,New York,12445,106000,0,12,Toyota,RAV4,6000,11263,"Blind Spot Monitor, Airbags",1,2b92a55d-54fb-479f-99dd-d101d183f9a0,Active,02-04-2024,02-04-2025,,15,Liability,1000,2,1,0,0,Auto-Pay,Quarterly,Card,0,2027.7,5.21,1,0,0,0,4,0,33,Collision,Closed,9848.81,14,63,0.9,5,0,0.87,0
f6f3a33b-8688-4b35-bb0b-08ea0ec4e156,46,Female,Single,Pennsylvania,16644,121000,0,1,Nissan,Sentra,17600,18053,"Blind Spot Monitor, Airbags",1,9c289021-8527-4468-bd64-ec08f970441a,Active,27-11-2021,27-11-2022,,43,Collision,500,1,2,0,0,EFT,Quarterly,ACH,4,1749.1,11.72,0,0,0,0,2,0,44,Collision,Closed,5393.46,59,56,0.87,1,4,-0.69,0
f7baef11-efb6-46b3-9b6d-5b72515ba117,63,Other,Single,California,90600,56000,0,9,Chevrolet,Impala,7440,14712,"Lane Assist, Blind Spot Monitor",0,65b92ad5-29af-4779-a9c4-ededeb28895d,Active,14-03-2022,14-03-2023,,40,Liability,250,2,1,0,0,Manual,Monthly,Card,4,2500.53,4.29,1,0,1,0,4,0,16,Theft,Approved,13850.72,72,42,0.7,1,2,-0.03,0
83056205-2575-4fa5-ba97-39e234ced2c5,57,Other,Single,Illinois,61408,142000,0,0,Honda,CR-V,25520,11622,"Lane Assist, Blind Spot Monitor",1,3fbec93c-0263-4277-9aea-313437e65e15,Active,03-08-2018,03-08-2019,,84,Comprehensive,500,1,1,0,0,EFT,Monthly,ACH,3,1951.38,0,3,0,0,0,2,0,8,Theft,Declined,0,21,25,0.84,0,2,0.23,0
b816a1c8-30e5-4400-8892-19aa5ba2af99,29,Female,Divorced,New York,12084,78000,0,13,Honda,CR-V,5800,15854,"Airbags, Backup Camera",0,aeee2c4d-1d07-4b5e-8e7a-b059f02754af,Active,20-12-2016,20-12-2017,,103,Liability,500,1,1,1,0,EFT,Monthly,Card,3,1898.08,2.15,0,0,1,1,0,0,,,,0,,,0.57,6,0,0.81,0
7430c3d0-075b-4ce2-aae4-5bc6d5fe9c30,28,Other,Single,Pennsylvania,15801,95000,0,2,Nissan,Sentra,16000,14062,"Backup Camera, Lane Assist",1,13e4d917-bdc3-474d-9c08-82354a2e625d,Active,04-06-2022,04-06-2023,,37,Collision,250,2,1,0,0,Auto-Pay,Quarterly,Card,4,1636.1,6.65,3,0,0,0,4,2,1,Theft,Closed,1769.46,54,46,0.62,4,0,0.67,0
d09442a4-acc8-43fd-9593-dbf8488df387,52,Other,Divorced,Florida,32013,68000,1,14,Chevrolet,Equinox,5200,15848,"Backup Camera, Blind Spot Monitor",1,3176b282-5b0f-4c57-91a2-ba7889358dc8,Active,24-06-2020,24-06-2021,,61,Liability,1000,1,2,0,0,Manual,Quarterly,ACH,4,1700.83,3.74,1,0,0,0,4,1,43,Collision,Declined,0,60,23,0.16,7,2,0.39,0
7221d524-b159-413e-9353-48e3fe677d00,43,Other,Married,New York,12277,112000,1,10,Chevrolet,Malibu,4800,14220,"Airbags, Backup Camera",1,9bdc2ba8-09f5-4373-a782-11cc32f16c15,Active,31-07-2023,30-07-2024,,23,Liability,1000,1,2,1,0,EFT,Quarterly,Card,2,1682.85,8.25,3,0,0,0,4,0,40,Weather,Approved,4076.55,67,59,0.66,9,3,-0.35,0
0cecbb65-d485-495e-9fed-81b63f917d07,47,Other,Married,Texas,76606,126000,0,12,Nissan,Rogue,5400,16989,"Blind Spot Monitor, Airbags",1,fb90d4f7-cfb9-488f-a7c4-3a1a94a95475,Cancelled,01-01-2019,01-01-2020,10-08-2020,19,Liability,500,1,2,0,0,Auto-Pay,Annually,Card,0,1713.54,10.97,2,0,1,0,0,0,,,,0,,,0.95,3,2,-0.33,1
920adb43-edbf-4e07-a912-19ad075e19a5,38,Male,Single,Pennsylvania,15714,66000,0,14,Ford,Focus,4000,16815,"Blind Spot Monitor, Lane Assist",1,0499ffd8-5043-4423-bf38-a8eafb5db915,Active,18-06-2019,17-06-2020,,73,Liability,1000,2,2,0,0,EFT,Annually,Card,3,2167.21,10.06,2,0,1,0,1,0,4,Weather,Approved,720.06,47,56,0.1,4,3,-0.28,0
82fceb61-0000-432b-a9d9-501598ec2203,45,Other,Divorced,Illinois,62355,63000,0,11,Chevrolet,Impala,6200,6719,"Airbags, Lane Assist",1,807e2c62-19ef-4c63-9f0e-54a0149c1fa5,Active,15-09-2015,14-09-2016,,119,Liability,1000,1,2,0,0,Manual,Quarterly,ACH,4,2961.14,12.58,0,0,1,1,3,1,54,Theft,Approved,13160.08,76,42,0.22,4,1,0.36,0
3f33e5f1-38c2-4764-a230-478c3e6ca38d,62,Other,Single,California,92886,28000,0,12,Nissan,Sentra,4000,18136,"Airbags, Blind Spot Monitor",1,dc9b3d61-b804-4766-90f1-847c07d6344b,Active,26-12-2022,26-12-2023,,30,Liability,250,2,2,1,0,EFT,Quarterly,ACH,4,2155.26,8.01,2,0,0,0,5,0,7,Collision,Declined,0,22,15,0.81,5,0,0.66,0
a9987019-aadb-48ec-8acb-558fecf20ebc,51,Other,Single,Illinois,61351,88000,0,3,Ford,Escape,19440,7618,"Backup Camera, Lane Assist",1,73b857d0-8b61-42be-ab02-3dec4d700e72,Active,07-01-2019,07-01-2020,,78,Comprehensive,1000,2,2,1,0,Manual,Quarterly,Card,4,1918.25,7.05,1,0,1,0,5,0,12,Weather,Closed,1610.24,86,52,0.22,6,1,0.46,0
6176866a-51f6-4e85-9d31-9d6b4b6a51ad,41,Male,Divorced,Florida,33335,228000,1,15,Chevrolet,Malibu,4800,7402,"Backup Camera, Airbags",1,895f70f2-31bb-4cfd-80d9-a4c69dba60e8,Active,29-10-2015,28-10-2016,,117,Liability,500,2,2,0,0,Auto-Pay,Quarterly,ACH,4,1088.08,4.07,0,0,0,0,2,0,47,Theft,Approved,8484.62,20,91,0.22,3,4,-0.54,0
0448714c-dbcf-4a71-b1ab-1ae483bdeb8f,60,Female,Divorced,Florida,32779,53000,0,6,Honda,Accord,12960,14067,"ABS, Blind Spot Monitor",1,00d5d8ad-269f-44ed-bef6-a368f2d180df,Active,19-09-2020,19-09-2021,,58,Collision,250,1,1,0,0,EFT,Quarterly,ACH,3,2814.5,2.81,1,0,0,0,4,0,9,Theft,Approved,3855.02,3,83,0.31,1,0,0.66,0
4199fefa-956a-4339-ad22-c057e76d8874,23,Other,Married,Illinois,62373,6000,0,10,Toyota,Camry,5600,7053,"Airbags, Lane Assist",1,d7e3052c-68ae-4cef-bb75-dd4bdc1e18d9,Active,23-07-2019,22-07-2020,,72,Liability,250,2,2,1,0,EFT,Quarterly,Card,4,1796.46,2.31,0,0,0,0,1,0,36,Collision,Declined,0,23,14,0.9,5,1,-0.03,0
a7a64ce2-dffa-4cf8-8c50-6d7f6ff41a21,23,Other,Married,Florida,32060,9000,0,4,Honda,Civic,14720,13970,"Airbags, Backup Camera",1,15a76460-8ac3-4506-863f-c4c76d842258,Active,20-01-2017,20-01-2018,,102,Collision,1000,1,1,1,1,Auto-Pay,Annually,ACH,4,2656.98,10.01,2,0,0,0,3,0,13,Collision,Approved,3557.85,41,91,0.69,0,2,0.46,0
ec869cde-9d05-42bb-9767-029a089d04ee,42,Female,Divorced,Florida,34867,144000,0,9,Toyota,Camry,6720,6609,"Airbags, Backup Camera",0,17247279-5a66-45e3-a851-31deffdc0fb9,Cancelled,28-01-2020,27-01-2021,11-04-2021,14,Liability,250,2,2,0,0,Auto-Pay,Quarterly,Card,2,1362.37,20.42,2,0,1,1,2,0,40,Collision,Approved,7704.99,47,42,0.05,2,3,-0.92,1
ed46f292-2ac1-40a0-b6bd-2e361bb845f6,59,Other,Divorced,New York,14762,64000,0,12,Toyota,RAV4,6000,6553,"Airbags, ABS",1,f983ce52-7147-4175-8b78-8f738f10dfcb,Active,08-05-2023,07-05-2024,,26,Liability,1000,1,1,0,1,EFT,Monthly,Card,3,1153.61,8.18,3,0,0,0,5,0,42,Collision,Declined,0,81,11,0.31,9,1,-0.16,0
3c834359-4908-4603-a668-3d19d7bb239e,64,Female,Divorced,New York,12549,53000,0,10,Nissan,Rogue,5400,17540,"Backup Camera, Airbags",0,5cc166eb-ff75-4c04-a4e9-329d6fd98ec5,Active,28-07-2019,27-07-2020,,72,Liability,250,1,2,0,0,Auto-Pay,Monthly,Card,4,2132.43,2.45,3,0,0,0,5,1,35,Theft,Approved,8708.04,27,67,0.45,4,3,-0.54,0
d5f06d16-96dd-45b1-93cd-2c7b463e6fda,53,Male,Divorced,Pennsylvania,17772,111000,0,3,Toyota,RAV4,21600,15266,"Blind Spot Monitor, Lane Assist",1,cfc65427-a4a2-4b14-85f4-09ac39cc152f,Active,25-07-2020,25-07-2021,,60,Comprehensive,1000,1,2,0,0,Auto-Pay,Annually,Card,3,1664,9.21,3,0,0,0,4,0,1,Collision,Declined,0,29,12,0.41,1,3,-0.7,0
876b5c76-2e27-4f0e-a738-df29508eb1e1,53,Other,Divorced,Illinois,62949,87000,0,9,Honda,Civic,5520,19226,"ABS, Blind Spot Monitor",0,eec75269-4c4a-445a-8a37-ee3a03d3120d,Cancelled,13-01-2017,13-01-2018,03-10-2021,57,Liability,500,2,2,1,0,Manual,Monthly,ACH,4,2169.68,16.85,0,0,1,1,2,1,31,Weather,Declined,0,62,10,0.82,1,3,-0.46,1
ce2dac84-f271-44f8-ab17-77c83da0eb80,24,Male,Divorced,Illinois,61288,13000,0,2,Chevrolet,Equinox,20800,15680,"ABS, Blind Spot Monitor",1,e65f0489-f3e7-4d80-9721-a4dd4200ee4d,Active,29-05-2020,29-05-2021,,62,Comprehensive,500,1,1,0,1,Auto-Pay,Monthly,Card,4,2475.9,12.01,1,0,0,0,4,1,58,Weather,Approved,14892.44,77,39,0.41,1,3,-0.21,0
648f97c1-f179-4258-b49a-ed877301c347,18,Male,Divorced,Texas,78185,13000,0,6,Toyota,Corolla,10560,13497,"Blind Spot Monitor, Airbags",1,324f3d0d-74ec-4164-a2ba-03dfa348a6e8,Active,16-06-2017,16-06-2018,,97,Collision,500,2,1,0,0,Auto-Pay,Quarterly,ACH,4,2128.46,0,0,0,0,0,5,0,46,Weather,Declined,0,31,20,0.21,9,2,0.19,0
dbfe730a-8f14-4e70-9ebb-ccedf6fc5fcc,59,Female,Divorced,Texas,78246,148000,0,9,Toyota,RAV4,7200,7077,"Backup Camera, Airbags",1,0dfd0c14-d25f-41f1-a062-a4ac48081061,Active,06-10-2022,06-10-2023,,33,Liability,250,2,2,0,0,Auto-Pay,Monthly,Card,4,2023.28,4.31,3,0,0,0,1,0,41,Theft,Declined,0,67,21,0.23,7,2,0.22,0
62297ead-4c9e-4ca7-982c-926c3d04dc8d,58,Male,Single,California,91653,70000,0,1,Chevrolet,Impala,27280,12240,"Airbags, ABS",1,8a93d236-c0a9-4266-9ad6-c904165b6ffb,Active,22-08-2017,22-08-2018,,95,Comprehensive,250,2,2,0,0,Manual,Quarterly,Card,4,1502.16,3.57,3,0,0,0,5,0,19,Theft,Declined,0,22,29,0.48,1,1,-0.07,0
2a353b3e-8eef-4f24-9653-c80eb74b380e,19,Other,Single,California,92318,11000,0,7,Nissan,Rogue,10800,18158,"ABS, Lane Assist",1,c727850a-7310-4638-b26a-04d4baa803e1,Active,20-08-2022,20-08-2023,,34,Collision,500,2,1,0,0,Manual,Annually,ACH,4,2448.51,16.47,3,0,0,0,0,0,,,,0,,,0.34,9,4,-0.32,0
0ca93111-3dee-408a-ac15-683fb07c80b6,49,Female,Single,New York,11904,150000,0,13,Toyota,Corolla,4400,5662,"Lane Assist, ABS",1,193d6db9-d948-4c95-87c6-3aa4e5303af9,Active,10-12-2018,10-12-2019,,79,Liability,1000,2,1,0,0,EFT,Annually,Card,4,2703.19,4.36,0,0,0,0,4,1,39,Collision,Declined,0,80,13,0.13,6,0,0.92,0
d4fe3a8c-2bdc-40c2-9cd0-8003d9176afd,62,Female,Married,Pennsylvania,19307,49000,0,15,Toyota,Camry,5600,9942,"Backup Camera, Airbags",0,2ddc6c55-bb2c-49ae-a196-8806a2377926,Active,05-01-2024,04-01-2025,,18,Liability,250,1,1,0,0,Auto-Pay,Annually,Card,2,1647.06,8.33,1,0,0,0,5,2,53,Collision,Approved,7179.71,41,93,0.09,7,2,0.08,0
ffd239bc-dc62-4706-a3a3-55a617c63f06,23,Male,Divorced,Illinois,62243,12000,1,5,Chevrolet,Impala,17360,7778,"Lane Assist, ABS",1,3ed1c40e-9c92-4b29-858e-4a4a3003036a,Cancelled,22-08-2022,22-08-2023,20-08-2027,60,Collision,1000,1,2,0,0,EFT,Monthly,ACH,3,2131.49,24.71,3,0,0,0,0,0,,,,0,,,0.18,5,0,0.15,1
55335ffc-996b-429a-83cd-94fac1e9127b,37,Female,Single,Florida,33625,93000,0,14,Ford,F-150,7000,15948,"Blind Spot Monitor, Backup Camera",1,61d0b0a9-2cc4-46cc-beb7-bfd0160a901e,Active,04-01-2020,03-01-2021,,66,Liability,250,1,2,0,0,Manual,Monthly,ACH,3,2747.24,2.19,2,0,1,1,0,0,,,,0,,,0.87,5,4,-0.38,0
05efe3fe-1f6b-43dc-ba3a-f6a9369598de,60,Male,Divorced,Florida,33787,42000,0,6,Honda,CR-V,13920,11770,"Blind Spot Monitor, Airbags",1,d84e5b0d-cd96-4f90-98d1-ca61b7c267c3,Active,18-03-2016,18-03-2017,,113,Collision,250,2,1,0,0,Auto-Pay,Quarterly,ACH,4,2238.35,10.07,3,0,0,0,4,0,18,Weather,Declined,0,60,29,0.83,2,2,-0.04,0
85902e7a-3a51-46af-9a52-e85bc912d489,59,Other,Divorced,New York,10471,133000,0,4,Toyota,Camry,17920,8957,"Lane Assist, ABS",1,2d1a507e-bd60-455e-b5e6-a554eac7f12d,Active,17-05-2017,17-05-2018,,98,Collision,250,1,2,0,1,EFT,Monthly,ACH,4,1133.39,4.63,0,0,0,0,2,1,11,Weather,Approved,4440.9,43,65,0.7,2,3,-0.26,0
5cf92d4b-cc0d-46e6-b48a-cfc9643c94bd,28,Other,Married,Illinois,61406,88000,0,14,Chevrolet,Malibu,4800,19312,"Lane Assist, Backup Camera",1,2ac3a39c-fcea-4aea-b840-102f2e2c816f,Active,28-11-2022,28-11-2023,,31,Liability,1000,1,1,0,0,Auto-Pay,Annually,Card,3,2464.78,4.18,0,0,0,0,0,0,,,,0,,,0.38,5,0,0.84,0
059b6e6e-9730-448d-a741-d73fcb337b89,46,Female,Divorced,Illinois,61739,139000,0,11,Toyota,RAV4,6000,15857,"Airbags, Blind Spot Monitor",0,3be18631-2c92-41be-97d3-58ab9c794969,Active,11-05-2017,11-05-2018,,99,Liability,500,1,1,0,0,Manual,Quarterly,Card,4,2011.86,7.29,1,0,0,0,0,0,,,,0,,,0.46,8,4,-0.73,0
c55e20b4-dbff-4dbc-b503-6ad6ee797605,27,Male,Divorced,Texas,77045,107000,0,5,Chevrolet,Equinox,14560,11106,"ABS, Airbags",1,a80af2a7-c7bc-4d74-8e49-ee8925869512,Active,09-12-2020,09-12-2021,,55,Collision,250,2,1,0,0,Auto-Pay,Quarterly,Card,4,1270.71,0.1,3,0,0,0,0,0,,,,0,,,0.73,5,1,-0.02,0
