Customer_ID,Customer_Age,Gender,Marital_Status,State,Postal_Code,Income,Address_Change_Flag,Vehicle_Age,Vehicle_Make,Vehicle_Model,Vehicle_Value,Annual_Mileage_Estimate,Safety_Features,VIN_Validated,Policy_Number,Policy_Status,Policy_Effective_Date,Policy_Expiry_Date,Policy_Cancellation_Date,Policy_Tenure_Months,Coverage_Type,Deductibles,Number_of_Drivers,Number_of_Vehicles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Billing_Frequency,Payment_Method,Discount_Count,Premium_Amount,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Retention_Offer_Sent,Retention_Offer_Accepted,Claims_Count_Lifetime,At_Fault_Accident_Count,Time_Since_Last_Claim,Claim_Type,Claim_Outcome,Total_Claim_Payout_Amount,Claim_Closed_Date,Avg_Claim_Resolution_Days,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
1dfeb5fb-a80a-443b-b773-6dc65cc7e1c7,52,Other,Divorced,New York,14898,82000,0,1,Ford,Escape,23760,19270,"Backup Camera, ABS",1,b8618ef9-a9ce-4a87-805a-41d7d6871855,Active,01-06-2023,31-05-2024,,25,Medical,250,1,2,0,0,EFT,Annually,Card,1,1409.36,0.74,3,0,1,0,2,1,2,Weather,Closed,9722.62,30-06-2025,28,63,0.52,9,4,-0.52,0
1c5b0ca4-77da-451a-964d-3c49d3bc15aa,62,Male,Single,California,95145,42000,0,6,Honda,CR-V,13920,8832,"ABS, Airbags",1,59930d64-cd99-4bcf-bf28-739fdd7c373e,Active,30-05-2025,30-05-2026,,1,Collision,250,2,2,0,0,Auto-Pay,Annually,ACH,2,1564.94,0,2,0,0,0,0,0,,,,0,,,,0.3,9,4,-0.56,0
ba43f919-a66f-4d42-9647-49eefec2d936,47,Male,Divorced,Illinois,60413,210000,0,4,Nissan,Sentra,12800,9591,"Airbags, Lane Assist",1,70960db4-07e9-4dcb-85e0-e23b3389c5e1,Active,04-01-2024,03-01-2025,,18,Collision,1000,1,1,1,1,Auto-Pay,Annually,ACH,1,2765.47,8.82,0,0,0,0,5,1,53,Weather,Approved,11257.5,17-09-2024,36,72,0.59,7,4,-0.37,0
1d429393-9bee-4ddb-89fe-6f3df5aef4e4,49,Other,Single,California,94574,117000,1,3,Toyota,Camry,20160,18422,"ABS, Backup Camera",1,57a4e551-7b54-439b-a6c6-b87914cd17ab,Active,20-05-2023,19-05-2024,,25,Medical,500,1,1,1,0,EFT,Quarterly,Card,0,1828.94,7.67,2,0,0,0,0,0,,,,0,,,,0.51,7,1,-0.11,0
14231c98-db18-4a8e-b7a5-d7b3db757dd9,56,Other,Divorced,New York,13609,90000,0,14,Nissan,Altima,5000,7524,"ABS, Airbags",1,1250efd5-8c7c-42c7-9706-ae54fc7be862,Cancelled,20-02-2024,19-02-2025,25-08-2025,18,Liability,500,1,1,0,0,Auto-Pay,Monthly,ACH,0,1897.63,5.25,2,0,0,0,1,0,16,Collision,Declined,0,28-09-2024,70,19,0.7,0,4,-0.48,1
5afe5567-e465-465f-98c6-4c9d45c8e8a9,34,Other,Divorced,New York,13417,136000,0,3,Nissan,Altima,18000,12619,"Lane Assist, Backup Camera",1,fef7d9da-b08b-45b4-98c9-5a63a002b132,Active,28-01-2025,28-01-2026,,5,Medical,1000,2,1,0,1,Auto-Pay,Annually,ACH,1,1870.65,0,1,0,1,0,0,0,,,,0,,,,0.62,0,2,-0.11,0
902ccb3f-81d1-45ed-9ff4-d0e3c6248a9b,36,Female,Single,Texas,79943,109000,0,4,Toyota,RAV4,19200,6476,"Lane Assist, Backup Camera",1,2184e11b-63a4-42b6-8a19-b718dfbc8439,Active,17-03-2025,17-03-2026,,3,Medical,500,1,2,1,0,Auto-Pay,Quarterly,ACH,1,1469.95,0,2,0,1,1,0,0,,,,0,,,,0.95,0,0,0.67,0
1f3b441a-4920-489f-ba47-2985fcb391ae,20,Male,Married,Florida,32863,14000,0,2,Nissan,Sentra,16000,9559,"Airbags, Backup Camera",1,c835d826-71ee-47d0-9648-6d86d8b591d1,Cancelled,20-05-2024,20-05-2025,30-12-2027,43,Medical,1000,2,2,0,0,EFT,Monthly,Card,3,2617.58,19.27,2,0,0,0,1,1,4,Weather,Closed,12051.88,27-05-2025,57,33,0.35,6,1,0.07,1
87829aac-8416-46d5-9081-a33d0ddab4cb,31,Male,Single,California,90670,79000,0,4,Chevrolet,Malibu,15360,8951,"Airbags, Backup Camera",1,49ab2fd6-2a1c-40c7-9f2f-33f3795df84b,Cancelled,29-10-2024,29-10-2025,01-09-2025,10,Medical,500,1,1,0,0,EFT,Annually,Card,1,1861.08,0,2,0,1,1,0,0,,,,0,,,,0.38,6,4,-0.96,1
1ffe47d6-7280-47b0-b725-4708b2cd7542,40,Female,Single,California,92368,148000,1,12,Nissan,Sentra,4000,10911,"Lane Assist, Backup Camera",1,cddee9e2-3cbc-47c6-896f-c590d825aae2,Active,12-05-2025,12-05-2026,,1,Liability,500,2,1,0,1,Auto-Pay,Annually,ACH,1,2342.96,0,1,0,1,0,0,0,,,,0,,,,0.52,6,2,0.13,0
66ea5b97-52b1-48ef-8a16-8e89b9c588f1,24,Female,Single,California,95057,10000,0,10,Nissan,Altima,5000,10633,"ABS, Airbags",1,9bda48f5-421f-4424-9e7d-91248de81356,Active,31-08-2021,31-08-2022,,46,Liability,500,2,2,0,1,Manual,Quarterly,ACH,3,2095.57,14.47,2,0,0,0,3,0,38,Weather,Approved,6629.57,16-02-2025,84,46,0.17,6,2,-0.02,0
f2bbdd28-c4c4-41cb-aa9a-4e46de8462eb,27,Male,Single,Pennsylvania,19201,149000,0,13,Honda,Accord,5400,9195,"Lane Assist, ABS",0,e7b24314-8556-4e9c-a3ec-4cadc7948733,Active,26-06-2023,25-06-2024,,24,Liability,500,1,2,0,0,Manual,Annually,Card,2,1860.75,4.99,1,0,1,1,2,1,24,Weather,Closed,10704.99,11-11-2024,34,74,0.15,8,0,0.79,0
4fbbd437-4917-498c-80e6-ff42e4b00f20,26,Female,Married,Florida,32213,80000,0,1,Chevrolet,Malibu,21120,7093,"Airbags, Backup Camera",1,90953ded-7dae-4257-88e0-ee249d4461c7,Active,19-08-2023,18-08-2024,,22,Medical,500,2,2,0,1,Manual,Annually,ACH,0,2765.99,16.35,1,0,0,0,2,1,49,Theft,Closed,10361.62,23-03-2025,30,63,0.74,7,3,-0.24,0
cce5a4c8-9b8f-4de4-896e-3226c6e00604,34,Male,Divorced,Texas,77069,82000,0,8,Chevrolet,Equinox,8320,16943,"Blind Spot Monitor, ABS",1,bfa64345-4364-4e2a-8ed8-8152019ecdcc,Active,06-09-2023,05-09-2024,,22,Liability,1000,1,1,1,0,Manual,Annually,Card,2,2496.77,6.34,3,0,0,0,3,0,32,Weather,Declined,0,27-09-2024,73,28,0.21,2,2,0.01,0
c972e6e3-6eb9-48d0-9c1d-3896e45bb88d,33,Female,Divorced,Illinois,62835,113000,0,6,Ford,Focus,9600,15878,"Airbags, Backup Camera",1,d988fc40-e060-47ab-b5ef-df7889e11e5a,Active,16-08-2021,16-08-2022,,47,Liability,500,1,2,1,0,Auto-Pay,Quarterly,ACH,4,2822.34,11.13,2,0,1,0,2,0,9,Theft,Declined,0,02-03-2025,50,10,0.51,2,1,-0.2,0
fd262a00-795d-4c9e-95ec-83cfbbffadcf,35,Other,Divorced,Florida,32114,152000,0,3,Nissan,Sentra,14400,10307,"ABS, Blind Spot Monitor",1,3e2f9c80-1dbd-4eaa-aecc-fb863ca6458d,Active,06-07-2022,06-07-2023,,36,Collision,250,2,2,0,0,EFT,Annually,ACH,3,1136.92,10.42,0,0,0,0,5,0,14,Weather,Closed,4398.38,02-10-2024,39,96,0.06,7,2,-0.14,0
4500285a-aac6-433d-bd2d-d6b04b59a685,21,Female,Single,Texas,77391,13000,0,14,Honda,Civic,4600,19065,"ABS, Blind Spot Monitor",0,0a91f38f-3802-47eb-8b31-7e3f8b60d877,Active,08-05-2022,08-05-2023,,38,Liability,500,1,1,1,0,Auto-Pay,Annually,ACH,3,2570.2,5.95,0,0,0,0,1,0,48,Theft,Closed,7788.15,15-01-2025,86,40,0.19,4,3,-0.74,0
70dd8ad5-12ab-4a5e-9e16-ce9ad23a32b9,42,Male,Married,Illinois,61786,80000,0,8,Nissan,Rogue,8640,19060,"ABS, Lane Assist",1,82b9820f-b1fa-45c0-bf2f-c6f2d413169c,Active,04-01-2023,04-01-2024,,30,Liability,500,1,2,1,1,Auto-Pay,Monthly,Card,4,2441.13,5.96,1,0,0,0,3,0,41,Theft,Declined,0,08-01-2025,1,19,0.37,2,4,-0.35,0
447bdea2-aa78-49ad-8a99-21df5414a027,52,Male,Married,Texas,79089,121000,0,6,Ford,Focus,9600,19806,"ABS, Blind Spot Monitor",1,379e98ff-314b-470f-9a99-d296d46c4755,Cancelled,03-07-2023,02-07-2024,20-05-2026,35,Liability,250,2,1,0,0,Manual,Annually,ACH,3,2752.64,20.34,0,0,0,0,4,0,46,Weather,Declined,0,21-01-2025,9,7,0.67,1,0,0.62,1
396b2e89-0250-4e4a-bc9d-56e866b8bb62,34,Male,Married,Illinois,61616,139000,0,10,Toyota,RAV4,6000,19318,"Airbags, Blind Spot Monitor",1,4965a810-3aa2-4737-8ff2-74a26f4883d6,Active,21-02-2024,20-02-2025,,16,Liability,1000,2,1,0,0,EFT,Quarterly,ACH,2,1769.61,0,1,0,0,0,4,0,38,Collision,Closed,4803.41,09-11-2024,18,92,0.06,8,2,0.09,0
98e47d14-154f-482a-b03b-5436dc2a7a78,20,Female,Divorced,Pennsylvania,15081,13000,0,9,Chevrolet,Impala,7440,18665,"ABS, Blind Spot Monitor",1,7ea728d6-de1b-403d-9a65-8f43dc0a2abd,Active,27-12-2022,27-12-2023,,30,Liability,1000,1,1,1,0,Auto-Pay,Quarterly,Card,4,1671.35,4.92,2,0,0,0,5,2,12,Collision,Declined,0,20-03-2025,47,10,0.7,0,1,-0.17,0
d264dc07-0f3a-4f2b-a055-82dd8fdeda7c,43,Other,Married,Illinois,61967,121000,0,1,Honda,Civic,20240,10126,"Blind Spot Monitor, Backup Camera",1,401645a4-356d-47e9-9faf-595eb879e54e,Active,13-11-2024,13-11-2025,,7,Medical,1000,2,1,1,0,Auto-Pay,Quarterly,ACH,1,1674.41,0,0,0,1,0,0,0,,,,0,,,,0.86,0,0,0.44,0
01a399a1-8d5b-46aa-9548-6c5536488a61,61,Female,Single,Florida,32848,41000,0,10,Honda,Accord,5400,5658,"Airbags, Lane Assist",1,d8739a0d-ed23-4599-8399-f50cbf9c70f1,Active,24-09-2021,24-09-2022,,45,Liability,250,2,1,1,0,Auto-Pay,Quarterly,Card,3,2121.36,14.32,1,0,0,0,3,0,29,Theft,Declined,0,26-04-2025,73,25,0.65,0,2,-0.27,0
d6350d32-fde1-4098-bac5-dcbf33774369,62,Male,Married,Texas,79254,52000,0,3,Ford,Escape,19440,11079,"Lane Assist, Airbags",1,d853edb2-48f1-47c4-b5b0-b54ef750bdba,Cancelled,30-01-2023,30-01-2024,02-10-2026,44,Medical,250,1,1,0,0,Manual,Quarterly,Card,3,1406.95,18.98,1,0,1,1,5,1,13,Theft,Declined,0,22-09-2024,57,16,0.37,2,1,-0.3,1
008b52db-2fac-449a-ba3d-839fdd7f0e01,48,Other,Divorced,Florida,33719,94000,0,4,Nissan,Altima,16000,14471,"Backup Camera, Blind Spot Monitor",1,318159a3-9e07-4595-ba6a-d0126e39f579,Active,15-06-2025,15-06-2026,,0,Medical,1000,1,1,0,1,Manual,Quarterly,ACH,0,1748.96,0,3,0,0,0,0,0,,,,0,,,,0.55,2,2,0.24,0
9a5d0456-e422-40be-adad-930dcab26aec,49,Female,Single,California,94725,41000,0,10,Chevrolet,Malibu,4800,13235,"Lane Assist, Airbags",1,0810d5f9-18e9-4d26-b628-3a8db07fd868,Active,16-01-2025,16-01-2026,,5,Liability,1000,1,1,0,0,Manual,Monthly,Card,1,1852.14,0,0,0,0,0,0,0,,,,0,,,,0.16,2,1,0.11,0
0a1af313-ebe3-441f-8909-107609fb814b,57,Male,Divorced,Florida,34955,114000,0,0,Chevrolet,Equinox,22880,15973,"Backup Camera, Airbags",1,07f0bbb7-60c2-4939-a169-0478615e5cb8,Active,05-06-2022,05-06-2023,,37,Medical,500,2,2,0,0,Auto-Pay,Annually,ACH,3,2548.61,7.69,1,0,0,0,5,1,1,Collision,Closed,6517.08,29-09-2024,42,75,0.13,9,2,-0.35,0
1291d10f-05ce-4def-9187-2dc578e49ac7,64,Male,Single,Florida,32467,45000,0,14,Ford,Focus,4000,11111,"Airbags, Lane Assist",0,f6cb54f9-6b12-4675-9a1e-94ff15006bd4,Cancelled,26-11-2022,26-11-2023,14-09-2024,21,Liability,1000,2,1,0,0,EFT,Annually,ACH,2,2319.02,19.81,1,0,0,0,0,0,,,,0,,,,0.06,9,2,0.15,1
0df6fa58-2ba4-47e8-90f5-21f3168195cf,23,Other,Married,Illinois,61671,7000,0,11,Chevrolet,Impala,6200,8191,"Lane Assist, Blind Spot Monitor",1,30b7148f-4c14-438a-9cb6-62e57d811bac,Cancelled,07-04-2024,07-04-2025,02-10-2025,18,Liability,1000,2,2,1,0,EFT,Monthly,Card,1,2556.05,10.52,2,0,0,0,3,0,55,Weather,Closed,6769.02,19-01-2025,33,54,0.33,7,4,-0.47,1
0c922fd4-d24f-4a5a-82fe-56e183252903,37,Other,Married,Illinois,62023,77000,0,14,Ford,Focus,4000,15697,"Airbags, Backup Camera",0,f7cbc0dc-df48-4410-a849-8561803fc378,Active,15-12-2023,14-12-2024,,18,Liability,500,1,1,0,0,Auto-Pay,Annually,Card,0,2333.54,9.91,0,0,0,0,1,1,48,Theft,Approved,10749.15,20-04-2025,54,45,0.96,5,3,-0.6,0
136563c0-1100-4eef-a8b9-e318d9b57bfa,49,Female,Married,Florida,33620,192000,0,2,Honda,CR-V,23200,16388,"Lane Assist, ABS",1,9937d915-1ead-43f7-865b-bff91a2eb839,Active,28-05-2023,27-05-2024,,25,Medical,1000,2,1,0,1,Auto-Pay,Annually,ACH,2,2567.48,0,2,0,0,0,4,1,42,Collision,Closed,748.67,27-12-2024,38,91,0.68,8,2,-0.5,0
d289de5d-5ab6-4550-9e25-7cb1f7e52fe7,40,Male,Married,Illinois,62669,91000,0,4,Chevrolet,Equinox,16640,6338,"Lane Assist, Blind Spot Monitor",1,b02112d3-9f16-4898-8fe5-4e4cf67bee0f,Active,25-02-2025,25-02-2026,,4,Medical,500,1,1,0,0,Manual,Annually,ACH,1,1457.75,0,0,0,0,0,0,0,,,,0,,,,0.46,8,2,0.24,0
8e7957e0-e2ec-4453-ba68-540b329b747a,28,Male,Single,Pennsylvania,18602,65000,0,0,Nissan,Altima,22000,7904,"Backup Camera, Blind Spot Monitor",1,dae72a5c-47fb-425d-8d79-41fadbf3d75e,Active,01-08-2023,31-07-2024,,23,Medical,250,1,2,0,0,Manual,Monthly,ACH,2,1106.7,10.2,3,0,0,0,2,0,0,Collision,Approved,5755.25,25-06-2025,18,77,0.18,8,4,-0.42,0
45710527-4ca1-45a2-b4be-eda925f194ed,46,Other,Married,New York,13710,79000,0,6,Ford,Escape,12960,10162,"Lane Assist, ABS",1,aab899e5-86c8-4883-87f4-feb7f56be544,Active,13-08-2024,13-08-2025,,10,Collision,500,1,2,0,0,EFT,Annually,Card,1,2159.45,0,2,0,0,0,0,0,,,,0,,,,0.64,8,1,-0.48,0
dc596d18-9adf-4241-b403-90103a09159d,25,Male,Single,Texas,77307,81000,0,3,Ford,F-150,25200,17915,"Backup Camera, ABS",1,86276e31-ad75-4c45-8c44-96b22b016f0e,Active,31-12-2021,31-12-2022,,42,Medical,250,1,2,0,0,EFT,Monthly,Card,4,1307.38,0,0,0,0,0,3,1,58,Collision,Closed,9096.18,16-05-2025,75,51,0.89,6,4,-0.55,0
32f34749-31c7-4ed7-9dcf-b06394dd80c2,52,Other,Single,Florida,32760,141000,0,1,Nissan,Rogue,23760,11774,"Backup Camera, ABS",1,828d21bf-f67c-42ef-9cb1-a5cb6f43a71e,Active,15-06-2025,15-06-2026,,0,Medical,250,1,2,1,0,Manual,Monthly,ACH,1,1573.04,0,3,0,1,1,0,0,,,,0,,,,0.35,6,2,-0.48,0
9749459b-ee2b-4063-9231-c9c86c1c8265,61,Other,Divorced,Illinois,61345,39000,0,5,Toyota,Camry,15680,18193,"ABS, Airbags",1,41685422-f31a-41fc-ac56-60f0f31c5a78,Cancelled,14-05-2023,13-05-2024,15-05-2025,24,Medical,500,2,2,0,0,Manual,Annually,Card,0,2633.95,16.69,1,0,1,0,1,0,56,Theft,Closed,8502.22,29-05-2025,19,67,0.97,8,1,-0.42,1
0dd065a0-5fb6-4412-be39-366ce4e6bb5b,53,Male,Divorced,New York,10553,141000,0,11,Ford,Escape,5400,17453,"Backup Camera, Lane Assist",0,8df48ed7-6198-4ab6-8abf-6191ea089125,Active,14-03-2023,13-03-2024,,28,Liability,500,1,2,0,0,Manual,Monthly,Card,4,2596.59,0.98,2,0,0,0,5,1,54,Collision,Declined,0,23-04-2025,49,22,0.71,0,4,-0.7,0
b83dfc5c-d0c3-4607-a87b-5dbc20f70c29,18,Other,Divorced,Pennsylvania,18546,6000,0,13,Ford,Focus,4000,5776,"Blind Spot Monitor, Airbags",1,468b47e8-88e3-496e-a7ac-098670164647,Cancelled,13-01-2024,12-01-2025,19-06-2027,41,Liability,1000,2,1,0,0,Manual,Quarterly,ACH,4,1274.3,8.79,3,0,0,0,5,1,16,Collision,Closed,9547.98,20-03-2025,24,72,0.86,8,1,0.06,1
d0c954f0-3c1f-4d2f-bd0f-d4194e56c0bb,43,Female,Married,Illinois,60435,131000,0,0,Toyota,Camry,24640,8915,"Airbags, Backup Camera",1,ad99b18b-1c12-4a51-ab5f-81c2e19512e3,Cancelled,06-04-2023,05-04-2024,21-03-2024,11,Medical,1000,2,2,1,0,Manual,Quarterly,Card,2,2779.04,0,3,0,1,0,0,0,,,,0,,,,0.41,8,2,-0.18,1
4cea018b-bc88-4f93-b075-88ebad9e09a3,30,Male,Single,New York,13144,144000,0,10,Nissan,Rogue,5400,14949,"ABS, Backup Camera",1,cb48866a-b12a-4987-a1c3-9ba209e075dd,Active,13-11-2022,13-11-2023,,32,Liability,1000,1,2,0,0,Manual,Annually,Card,4,2027.7,7.21,1,0,0,0,4,0,31,Collision,Approved,9848.81,19-02-2025,14,67,0.93,9,2,-0.39,0
eb55cc97-31d2-4904-9a92-b99efce408c1,22,Male,Married,Pennsylvania,19621,7000,0,2,Nissan,Sentra,16000,16001,"ABS, Airbags",1,e76729a3-73ff-4090-9d0a-ea1c1e644d6f,Active,28-07-2021,28-07-2022,,47,Medical,250,2,1,0,0,EFT,Quarterly,Card,3,1749.1,13.72,2,0,0,0,2,0,41,Theft,Closed,5393.46,11-02-2025,59,60,0.79,6,3,-0.4,0
da5fd101-37ed-454f-ae14-f2c4cd9697e1,25,Male,Married,New York,14643,142000,0,13,Chevrolet,Equinox,5200,14712,"Blind Spot Monitor, ABS",0,5c5c213b-ac18-4f84-8581-5d0d5deb5f6d,Active,08-10-2023,07-10-2024,,21,Liability,500,2,1,0,0,EFT,Annually,Card,1,1464.11,8.93,1,0,0,0,4,0,16,Collision,Closed,13850.72,23-11-2024,72,52,0.7,4,2,-0.31,0
5d0c1f7a-5518-4612-8f33-5a131fb796cd,36,Female,Single,Illinois,62407,131000,0,15,Ford,F-150,7000,17852,"Lane Assist, ABS",1,3ab02c43-7b14-4d1a-9e3c-71f4e4578bab,Active,16-07-2021,16-07-2022,,48,Liability,250,1,2,0,0,Manual,Quarterly,ACH,4,1795.73,0,0,0,1,1,5,0,53,Weather,Declined,0,09-04-2025,21,26,1,2,3,-0.4,0
99806460-25cd-4ac7-801a-6bf78e57bb68,29,Female,Married,New York,10420,96000,0,13,Honda,CR-V,5800,15854,"Blind Spot Monitor, Lane Assist",0,018b9ba0-4a31-4bb5-941c-a2141bd915b8,Active,13-01-2024,12-01-2025,,17,Liability,250,1,1,1,0,Manual,Annually,Card,0,1898.08,4.15,0,0,0,0,0,0,,,,0,,,,0.57,2,0,0.73,0
30004b78-bfd5-423a-85ec-356cb66f2cbc,19,Other,Divorced,Pennsylvania,19155,11000,0,10,Ford,Focus,4000,19519,"ABS, Blind Spot Monitor",1,31de8b1d-d788-4ae5-9930-de659fdc0d2e,Active,29-01-2024,28-01-2025,,17,Liability,250,2,2,1,1,Auto-Pay,Monthly,Card,2,1636.1,8.65,3,0,0,0,4,2,3,Theft,Closed,3899.17,09-03-2025,49,53,0.35,6,2,0.01,0
ecf6a2d6-6d6b-4cce-a2c6-0480d8858076,34,Male,Married,California,94537,99000,0,3,Chevrolet,Malibu,17280,19587,"Airbags, Backup Camera",1,d83e1279-5e99-4909-ba7b-e7327a3a818a,Active,31-08-2024,31-08-2025,,10,Medical,1000,1,2,0,0,Manual,Quarterly,ACH,0,2926.72,0,1,0,1,0,0,0,,,,0,,,,0.34,6,0,0.54,0
fe72b01f-4489-4159-a8a2-c7e2de9c2f2a,31,Male,Married,California,92993,65000,0,4,Toyota,RAV4,19200,11653,"Lane Assist, Blind Spot Monitor",1,cee1e7b9-f556-47a8-91ed-84bbcdda9a94,Cancelled,03-10-2024,03-10-2025,25-11-2027,38,Medical,500,2,2,1,0,Auto-Pay,Annually,Card,4,1371.47,17.2,1,0,0,0,3,0,18,Collision,Approved,10796.92,10-12-2024,16,73,0.9,9,4,-0.73,1
f8aea875-263d-4e91-bb9a-ca41df14ab9e,52,Female,Married,Illinois,62559,52000,0,4,Chevrolet,Impala,19840,7398,"Blind Spot Monitor, Backup Camera",1,2c4aa89c-e473-44e2-8a33-13f665f6a057,Active,20-05-2024,20-05-2025,,13,Medical,250,2,2,1,0,EFT,Annually,Card,2,2883.07,6.05,3,0,1,0,0,0,,,,0,,,,0.27,9,3,-0.28,0
aee9cdda-273a-4417-bf2a-be96aaac74c6,38,Other,Married,California,94872,58000,0,15,Ford,F-150,7000,12531,"Lane Assist, ABS",1,1ff5529b-fc7f-4141-bfea-532c9b0844d4,Active,18-03-2023,17-03-2024,,27,Liability,250,1,1,0,1,EFT,Monthly,ACH,4,2880.44,12.09,2,0,1,0,3,0,21,Theft,Closed,10391.22,03-07-2025,38,74,0.52,8,0,0.57,0
3c8f3396-e13d-428f-b498-ff5bf9b50a1e,28,Other,Married,Florida,34962,69000,0,14,Chevrolet,Malibu,4800,19884,"Lane Assist, Backup Camera",1,91f7d12f-7730-44dd-b0eb-7bda1d222cd8,Active,16-09-2024,16-09-2025,,9,Liability,1000,2,1,1,0,Auto-Pay,Annually,Card,0,2121.16,0,2,0,0,0,0,0,,,,0,,,,0.59,8,4,-0.33,0
294132c0-911f-44ce-adf6-8b06a275483a,47,Male,Married,California,91529,172000,0,11,Toyota,RAV4,6000,17961,"Lane Assist, Blind Spot Monitor",1,eab660f1-54d4-4f91-ac56-ce8bddf06117,Active,07-12-2021,07-12-2022,,43,Liability,500,1,1,0,0,EFT,Annually,ACH,3,2233.89,8.46,1,0,0,0,2,1,39,Theft,Approved,4797.19,28-04-2025,72,58,0.99,4,0,0.32,0
8930661d-e7b4-4286-b1ba-d31f09341acb,55,Male,Single,California,91029,93000,0,1,Honda,Accord,23760,9624,"Airbags, Backup Camera",1,7538be98-1b3a-4e74-b2b0-f0d1c60e490f,Active,26-12-2023,25-12-2024,,18,Medical,500,2,2,0,1,Manual,Quarterly,Card,1,2155.26,12.41,0,0,1,0,0,0,,,,0,,,,0.84,4,2,-0.22,0
ba81f5b8-8b66-470e-b352-d0a11ba220d3,52,Other,Married,Pennsylvania,15589,87000,0,4,Toyota,RAV4,19200,12384,"Blind Spot Monitor, ABS",1,f001e6bb-1028-4564-8735-cd634f6d9c93,Active,05-05-2024,05-05-2025,,14,Medical,250,2,2,1,0,Manual,Monthly,Card,1,1279.2,4.64,1,0,0,0,5,0,58,Weather,Declined,0,14-04-2025,27,26,0.66,0,3,-0.73,0
809e7064-cbef-457b-876c-6dc74661c2d4,52,Female,Married,Texas,77838,121000,1,8,Toyota,RAV4,9600,15283,"Blind Spot Monitor, Airbags",1,425b796f-778b-4f63-9d42-27bb0d9c7346,Active,07-07-2023,06-07-2024,,24,Liability,250,2,2,0,0,Manual,Monthly,Card,2,2856.2,4.8,1,0,0,0,3,2,0,Theft,Approved,11716.8,18-06-2025,19,94,0.44,9,2,-0.31,0
cea45756-d168-4a10-9f49-403af5a34274,64,Male,Single,New York,11288,21000,1,15,Ford,F-150,7000,18699,"Backup Camera, Lane Assist",1,22828d9c-0b25-4665-9525-bdbd7ea08049,Active,28-02-2025,28-02-2026,,4,Liability,1000,1,2,0,1,EFT,Annually,Card,2,2351.65,0,2,0,0,0,0,0,,,,0,,,,0.23,9,3,-0.47,0
beaeaf9f-7fed-410f-8ffc-a2485221940d,25,Male,Single,Florida,34564,170000,0,7,Toyota,RAV4,12000,9066,"Lane Assist, ABS",1,60e3d3e1-53e3-4825-8bac-475a5c29a8ba,Active,01-02-2025,01-02-2026,,5,Collision,250,2,2,0,0,Manual,Monthly,ACH,0,1626.1,0,0,0,1,1,0,0,,,,0,,,,0.4,9,3,-0.25,0
8977bebd-300d-4679-bacb-9ae82ca39aed,61,Female,Married,Texas,77376,40000,0,2,Ford,Escape,21600,17046,"Airbags, ABS",1,fd27f5c3-b570-49e2-9b59-82467d6ec806,Cancelled,19-03-2023,18-03-2024,28-04-2026,37,Medical,1000,2,2,0,0,EFT,Annually,Card,4,1292.87,16.75,1,0,1,0,4,1,47,Collision,Declined,0,13-02-2025,56,17,0.88,1,3,-0.54,1
db34fc06-eab1-46bb-b692-ba80a1dfd778,36,Female,Single,Florida,32347,134000,0,6,Ford,Escape,12960,6216,"Backup Camera, Airbags",1,4fc73d20-afaf-4547-b0a7-dbc87e733237,Cancelled,18-08-2022,18-08-2023,07-04-2025,32,Collision,1000,2,2,1,0,EFT,Monthly,ACH,3,2425.69,8.67,1,0,0,0,0,0,,,,0,,,,0.03,1,4,-0.49,1
52a3c571-0ccb-4a3d-91cf-e89247216924,64,Other,Married,New York,10880,37000,0,3,Nissan,Altima,18000,12415,"Backup Camera, Lane Assist",1,ecb7b760-e5fc-496e-9f18-959481a2d3ab,Active,05-07-2021,05-07-2022,,48,Medical,250,2,1,1,1,Auto-Pay,Quarterly,ACH,3,1919.3,12.97,1,0,0,0,1,0,57,Weather,Closed,3127.16,17-09-2024,73,58,0.34,6,3,-0.47,0
8cb3a53d-823a-403a-a1e4-c51082fca9cf,59,Male,Single,California,92816,42000,0,15,Nissan,Altima,5000,6553,"Airbags, Lane Assist",1,58130443-9053-420e-9b41-2a1e3ff4be1f,Active,07-12-2023,06-12-2024,,19,Liability,1000,1,1,0,1,EFT,Monthly,Card,0,1319.25,4.1,3,0,1,0,2,0,42,Weather,Closed,4916.73,13-04-2025,45,61,0.31,7,1,-0.46,0
7919a483-f3fa-4840-b7da-886eaa17f1a2,24,Other,Divorced,Texas,79699,13000,0,3,Ford,Escape,19440,17540,"Lane Assist, ABS",1,2897b32e-c1fe-4cf2-9b07-4ddedc2a3e21,Active,09-07-2023,08-07-2024,,24,Medical,1000,1,2,0,0,EFT,Quarterly,Card,1,1795.37,5.88,3,0,0,0,5,1,35,Collision,Approved,8262.84,22-01-2025,59,60,0.45,6,3,-0.54,0
