Customer_ID,Customer_Age,Gender,Marital_Status,State,Postal_Code,Income,Address_Change_Flag,Vehicle_Age,Vehicle_Make,Vehicle_Model,Vehicle_Value,Annual_Mileage_Estimate,Safety_Features,VIN_Validated,Policy_Number,Policy_Status,Policy_Effective_Date,Policy_Expiry_Date,Policy_Cancellation_Date,Policy_Tenure_Months,Coverage_Type,Deductibles,Number_of_Drivers,Number_of_Vehicles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Billing_Frequency,Payment_Method,Discount_Count,Premium_Amount,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Retention_Offer_Sent,Retention_Offer_Accepted,Claims_Count_Lifetime,At_Fault_Accident_Count,Time_Since_Last_Claim,Claim_Type,Claim_Outcome,Total_Claim_Payout_Amount,Claim_Closed_Date,Avg_Claim_Resolution_Days,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
aa09b3cf-dcd7-41a4-9961-6841f7ca70f7,19,Male,Divorced,New York,12595,6000,0,15,Honda,Civic,4600,7172,"Lane Assist, ABS",1,9b704ce9-b6d7-4093-a86a-b29f025a150d,Active,05-09-2024,05-09-2025,,10,Liability,500,1,2,0,0,EFT,Annually,Card,0,2345.69,0,1,0,0,0,0,0,,,,0,,,,0.13,5,0,0.98,0
6e1f06a0-e6c1-4d2f-892f-65930ae58747,53,Male,Divorced,Texas,79263,55000,0,12,Chevrolet,Equinox,5200,9218,"Blind Spot Monitor, Lane Assist",1,5307db84-3e61-40dd-b91e-1f5201c9550a,Cancelled,16-07-2023,15-07-2024,23-07-2025,24,Liability,250,2,1,1,0,EFT,Annually,ACH,2,1813.18,16.21,1,0,0,0,3,1,38,Weather,Closed,13553.83,22-01-2025,61,20,0.02,4,3,-0.43,1
7f6db974-7c8a-44c9-b8a5-e0e8cd94b7aa,58,Male,Single,Pennsylvania,16466,45000,0,6,Ford,Focus,9600,5615,"Blind Spot Monitor, Lane Assist",1,2a4b0d3d-2868-48d2-b3f8-30f658b869c1,Active,23-05-2021,23-05-2022,,50,Liability,1000,2,1,0,1,Auto-Pay,Annually,ACH,3,2805.41,3.33,2,0,0,0,5,0,34,Collision,Approved,2330.93,16-09-2024,71,41,0.36,6,3,-0.41,0
6f900736-da56-4b21-a3c6-6ca8cff9614b,57,Female,Single,Florida,32049,111000,0,0,Nissan,Altima,22000,5325,"ABS, Lane Assist",1,5f2de296-1b2e-46d2-98e8-bb6880dd1b3f,Active,19-09-2024,19-09-2025,,9,Medical,500,1,1,0,0,Auto-Pay,Quarterly,ACH,0,1184.2,0,3,0,0,0,0,0,,,,0,,,,0.23,6,4,-0.23,0
2dab8079-c71d-445e-a8f0-7a972015b327,34,Female,Married,California,93584,121000,0,13,Ford,F-150,7000,7994,"Backup Camera, Lane Assist",1,5954ebe5-aa3f-4b9c-b369-b41f60fe0ab7,Active,18-07-2023,17-07-2024,,23,Liability,1000,1,1,0,0,Manual,Monthly,ACH,0,1193.29,14.09,3,0,1,1,1,0,8,Collision,Approved,12280.87,09-04-2025,67,50,0.8,5,1,0.04,0
db406e69-8457-4186-a625-ce85bd4f828e,30,Female,Single,Florida,33207,55000,0,8,Chevrolet,Equinox,8320,17117,"Lane Assist, Blind Spot Monitor",1,d5eaa670-a9f0-4f79-9721-726da19145ad,Active,05-08-2024,05-08-2025,,11,Liability,250,1,1,0,0,Auto-Pay,Quarterly,Card,1,2460.5,0,3,0,0,0,0,0,,,,0,,,,0.28,5,3,-0.34,0
70481225-0983-4b84-8817-773a3b311c63,28,Female,Divorced,Florida,34664,160000,0,10,Ford,Focus,4000,9837,"Airbags, Backup Camera",1,7d917e40-5f0e-4a49-9bf5-dcfd2672d6c7,Active,27-05-2021,27-05-2022,,49,Liability,250,1,2,0,1,Auto-Pay,Monthly,ACH,4,2543.02,0,2,0,1,0,2,2,51,Weather,Approved,3889.24,18-06-2025,55,39,0.73,5,1,-0.1,0
c5d56b5f-e591-45eb-93e3-ce4220d0beab,21,Male,Single,Florida,33786,12000,0,9,Honda,Civic,5520,16611,"Backup Camera, Blind Spot Monitor",1,74a25805-bddb-4d94-9eca-a3cd0f83e838,Cancelled,17-02-2023,17-02-2024,14-05-2027,51,Liability,250,2,1,0,0,Auto-Pay,Quarterly,ACH,4,2993.13,19.05,2,0,0,0,3,2,46,Weather,Closed,11119.63,04-03-2025,46,32,0.35,4,2,0.14,1
49aed180-73b7-425a-84f4-dafe008ce78f,62,Male,Single,California,94676,35000,0,13,Toyota,Corolla,4400,11719,"Airbags, Blind Spot Monitor",0,38b9836d-2bcd-4877-a817-71bc9d2c767a,Active,09-11-2023,08-11-2024,,20,Liability,1000,2,2,0,0,Manual,Monthly,ACH,0,1678.61,10.75,1,0,0,0,3,1,6,Theft,Closed,2041.89,23-03-2025,17,89,0.65,8,0,0.59,0
a392005c-89d1-410c-84ff-ff0fe14b100c,21,Other,Divorced,Texas,77805,12000,0,6,Chevrolet,Impala,14880,15310,"Backup Camera, Airbags",1,94121240-3c86-422f-9da3-7091b1dba2f9,Active,08-02-2021,08-02-2022,,53,Collision,500,2,2,1,0,Manual,Quarterly,ACH,3,1361.04,7.91,3,0,0,0,1,0,18,Theft,Declined,0,18-05-2025,52,10,0.3,0,0,0.73,0
878f8023-2623-4dc9-a1a4-b45e03aeeac0,21,Male,Single,New York,13729,14000,0,14,Ford,Focus,4000,8715,"ABS, Blind Spot Monitor",1,5cb64cd3-a45a-4ebc-a735-604308a9aad0,Active,12-01-2024,11-01-2025,,17,Liability,1000,2,2,0,0,Manual,Annually,ACH,1,2131.7,0,3,0,0,0,5,0,17,Collision,Declined,0,18-09-2024,29,24,0.31,2,4,-0.75,0
97498ded-6b80-455f-9816-df7420105693,29,Male,Married,Illinois,62522,222000,0,8,Chevrolet,Equinox,8320,14756,"Lane Assist, ABS",1,faa20a15-d997-4039-8ba7-24a6f6683c64,Active,28-05-2022,28-05-2023,,37,Liability,500,1,1,0,0,EFT,Monthly,ACH,4,2750.27,9.18,2,0,1,1,5,0,52,Weather,Closed,10247.63,13-09-2024,30,69,0.12,7,2,-0.23,0
7fbccdc3-f162-4222-87eb-b92bab8178ed,50,Male,Single,Texas,77163,177000,0,11,Nissan,Rogue,5400,18009,"Airbags, ABS",1,ddae1445-6a7e-4a52-a84a-167f4db2a658,Active,31-10-2024,31-10-2025,,8,Liability,500,2,1,0,0,Auto-Pay,Annually,Card,1,2804.81,0,3,0,0,0,0,0,,,,0,,,,0.94,7,3,-0.77,0
f16b794a-1134-4d41-8c15-dd9063aba462,62,Female,Divorced,Texas,78234,51000,0,11,Chevrolet,Impala,6200,6353,"Backup Camera, Lane Assist",0,5c64115e-b8de-44cb-b959-01577db16107,Active,30-10-2020,30-10-2021,,56,Liability,500,1,1,0,0,EFT,Quarterly,Card,3,2197.13,0,2,0,0,0,2,1,2,Theft,Declined,0,20-05-2025,51,26,0.18,2,4,-0.44,0
201c734f-de8b-402c-810b-23a0593c9a55,64,Other,Divorced,New York,13465,55000,0,2,Toyota,RAV4,24000,15361,"Blind Spot Monitor, ABS",1,c7ddde30-b0b1-4a62-b9c8-7c2afcffc6f6,Active,16-11-2024,16-11-2025,,7,Medical,250,2,1,0,0,EFT,Monthly,Card,0,2196.02,0,3,0,0,0,0,0,,,,0,,,,0.57,2,4,-0.23,0
547ab3a1-ee20-4f58-9246-eecf808c259f,27,Female,Single,Illinois,61704,129000,0,4,Honda,CR-V,18560,5305,"Blind Spot Monitor, Backup Camera",1,05ef0346-575b-4656-b9c1-4f9c388e316b,Cancelled,14-02-2023,14-02-2024,05-12-2024,22,Medical,250,2,1,0,0,Manual,Quarterly,Card,1,1403.68,11.42,0,0,0,0,5,0,35,Theft,Closed,8348.42,12-02-2025,22,61,0.36,7,2,-0.13,1
4a0a995a-ba5e-490c-9be4-0b4ac5fbf053,30,Female,Married,Florida,32952,67000,0,0,Ford,F-150,30800,10560,"Backup Camera, ABS",1,089912da-690e-4635-bd29-f7cb85d9f852,Active,01-01-2024,31-12-2024,,18,Medical,250,2,1,0,0,Auto-Pay,Quarterly,ACH,0,2457.57,5.39,3,0,0,0,0,0,,,,0,,,,0.65,7,2,-0.06,0
812bdc8b-0821-46d0-8437-0225744b7a30,19,Male,Married,New York,14588,10000,1,7,Chevrolet,Malibu,9600,5494,"Backup Camera, Lane Assist",1,b1092b6c-e46d-4c84-82c7-d4254491b9d8,Active,03-06-2021,03-06-2022,,49,Liability,250,1,2,0,0,EFT,Monthly,Card,3,1354.16,14.65,2,0,0,0,5,0,38,Collision,Closed,2957.81,19-11-2024,13,77,0.24,8,1,-0.06,0
5604d4e1-5eae-402e-8b7e-0e068528c031,60,Male,Single,Pennsylvania,15399,49000,0,3,Toyota,Corolla,15840,13890,"ABS, Airbags",1,35c2e1c0-829f-4e18-83a0-f723aed0e624,Cancelled,31-08-2024,31-08-2025,15-05-2029,57,Medical,250,1,1,0,0,Manual,Monthly,Card,4,2460.49,17.32,0,0,0,0,0,0,,,,0,,,,0.96,8,2,-0.33,1
2b5320fd-18d7-45f3-8a23-4b7db8fd5d21,61,Other,Single,Florida,34495,25000,0,9,Honda,CR-V,6960,18957,"Airbags, Lane Assist",0,4edafaa3-26f2-4c8c-896b-a25a7c3536eb,Active,21-12-2023,20-12-2024,,18,Liability,500,1,1,0,0,EFT,Quarterly,ACH,2,1831.64,0,3,0,0,0,3,1,29,Theft,Declined,0,01-05-2025,35,23,0.94,0,4,-0.54,0
7dd2eb45-ebb5-4075-8e41-ebc8c258d351,40,Female,Single,Texas,79537,51000,0,4,Ford,Focus,12800,17967,"Backup Camera, ABS",1,f4a18570-9f36-4a56-a61d-e80358b08d92,Active,30-07-2023,29-07-2024,,23,Collision,250,1,2,0,0,EFT,Monthly,Card,2,1322.92,12.52,1,0,1,0,0,0,,,,0,,,,0.33,0,2,-0.04,0
bcb9462c-bee1-447a-b00c-801655acdeb1,34,Male,Divorced,Illinois,60643,54000,0,8,Ford,Escape,8640,7181,"Airbags, ABS",1,284eda98-57d7-4030-89d2-6ff0c9361348,Active,16-09-2021,16-09-2022,,46,Liability,250,1,1,0,0,Manual,Annually,Card,3,2592.49,10.44,1,0,1,0,4,0,1,Collision,Closed,5100.93,03-11-2024,87,50,0.94,5,3,-0.49,0
da4225a0-8589-4021-af77-46b29ac70fe7,53,Other,Divorced,Illinois,61510,138000,0,7,Honda,CR-V,11600,17632,"Blind Spot Monitor, Backup Camera",1,091571dd-fe54-4646-90c8-1d514919b011,Active,18-02-2023,18-02-2024,,28,Collision,1000,2,2,0,1,Auto-Pay,Monthly,ACH,3,1182.84,14.33,3,0,0,0,1,0,53,Weather,Declined,0,30-01-2025,88,12,0.91,0,0,0.32,0
0eb22a4c-49c3-4a13-b803-6c56e34338ce,58,Male,Married,California,93197,75000,0,4,Nissan,Rogue,17280,11899,"Lane Assist, Blind Spot Monitor",1,a1ea6ebd-dbf5-499c-934e-3a92fc5071b4,Active,12-05-2022,12-05-2023,,38,Medical,500,2,2,0,0,Manual,Annually,Card,3,1329.24,9.59,2,0,0,0,1,0,3,Weather,Closed,9025.88,30-10-2024,45,65,0.65,8,2,-0.43,0
020730f4-68eb-4d51-9a37-de9ed6bad495,22,Other,Married,California,91497,12000,0,11,Honda,Civic,4600,7572,"Lane Assist, Airbags",0,f649319a-6a2b-445c-b719-cbca2e5be72d,Active,10-08-2022,10-08-2023,,35,Liability,1000,2,2,0,0,Auto-Pay,Annually,Card,3,1587.07,4.16,3,0,0,0,0,0,,,,0,,,,0.64,8,4,-0.46,0
7d238c36-1580-4586-b44f-037d2a0e29e5,56,Other,Divorced,Pennsylvania,15135,109000,0,7,Chevrolet,Malibu,9600,9086,"Airbags, Backup Camera",1,e94c6b86-297a-49b4-91fb-2a4aafc9f509,Active,28-02-2023,28-02-2024,,28,Liability,1000,1,1,0,0,Manual,Annually,Card,3,1275.26,0,0,0,0,0,3,0,44,Collision,Closed,7927.11,09-01-2025,52,53,0.67,5,4,-0.24,0
5033998d-8522-4400-bb9b-49782607205b,36,Other,Single,Illinois,60702,66000,1,10,Honda,Civic,4600,9479,"Airbags, Lane Assist",0,9bfc4f30-079e-45d3-96eb-6d77ffb19649,Active,11-11-2023,10-11-2024,,20,Liability,250,2,1,0,0,EFT,Quarterly,Card,2,2264.04,1.71,2,0,1,1,5,1,54,Theft,Declined,0,13-01-2025,75,29,0.14,1,2,-0.49,0
48d926f8-10fb-4026-985f-1953d0ed14ed,62,Male,Divorced,Florida,34967,51000,0,4,Chevrolet,Malibu,15360,17805,"ABS, Backup Camera",1,cb83b9ae-adf6-453a-9617-56d1198e49ba,Cancelled,19-12-2023,18-12-2024,30-07-2027,43,Medical,1000,2,2,1,0,Manual,Quarterly,Card,3,1753.35,11.52,2,0,1,0,5,2,16,Theft,Approved,1694.89,04-11-2024,72,29,0.67,6,4,-0.48,1
313fb6da-2794-4f6f-bd98-2174f12d114d,56,Female,Married,Florida,32673,145000,0,11,Toyota,Camry,5600,10178,"Airbags, Lane Assist",0,cafe6c53-67e6-438c-8961-9cc650c0d253,Active,20-05-2024,20-05-2025,,13,Liability,1000,1,1,1,0,Auto-Pay,Monthly,Card,1,1239.91,6.09,3,0,0,0,1,0,34,Weather,Closed,2490.85,23-05-2025,61,45,0.87,5,2,0.15,0
0e5c67c1-fe20-4285-9877-e5f239f3834b,54,Female,Single,Pennsylvania,19275,132000,0,9,Chevrolet,Malibu,5760,14775,"Airbags, Backup Camera",0,c5fa2615-c5bc-4545-8758-2cb578fb0241,Active,29-03-2021,29-03-2022,,51,Liability,1000,2,1,0,0,Manual,Quarterly,Card,4,2719.36,9.7,1,0,0,0,0,0,,,,0,,,,0.67,5,0,0.52,0
b10fe3bd-f665-48a9-913e-b07659851dc6,41,Other,Single,Illinois,61853,120000,0,3,Chevrolet,Malibu,17280,10454,"ABS, Blind Spot Monitor",1,0385998f-b7c0-4dc6-9bf2-ae90dfa25cf7,Cancelled,26-05-2025,26-05-2026,09-12-2025,6,Medical,1000,1,2,0,1,EFT,Monthly,ACH,2,1283.99,0,3,0,0,0,0,0,,,,0,,,,0.7,5,3,-0.93,1
6a99a0d0-7547-4283-a982-091740d21357,31,Female,Divorced,Pennsylvania,15793,48000,0,4,Ford,Escape,17280,8998,"Blind Spot Monitor, Lane Assist",1,a4922ec9-3279-468e-a10e-d07858c82610,Cancelled,04-09-2023,03-09-2024,22-09-2024,12,Medical,500,2,1,0,0,EFT,Monthly,ACH,2,1596.54,18.89,1,0,1,0,4,1,1,Collision,Approved,14648.79,05-02-2025,13,64,0.07,8,0,0.2,1
10621215-636c-478c-847c-c1b1e084b2fc,33,Other,Single,Pennsylvania,16767,144000,0,4,Honda,Accord,17280,14053,"Blind Spot Monitor, Airbags",1,62fbcd75-2b64-4b4a-a0d8-f68a3c6dc183,Cancelled,21-03-2021,21-03-2022,08-08-2022,16,Medical,250,2,1,1,0,Manual,Annually,Card,2,2060.12,5,0,0,1,0,5,0,36,Collision,Approved,12872.02,17-03-2025,16,60,0.2,7,1,-0.56,1
db7c560c-5a74-42b3-9e8f-d9ff1b17b0e7,63,Other,Single,Illinois,60617,57000,0,7,Toyota,Corolla,8800,5215,"Backup Camera, Blind Spot Monitor",1,f5432bba-aa0f-429f-8d15-1b8ce1c73d9c,Cancelled,06-02-2021,06-02-2022,05-06-2024,40,Liability,500,2,2,0,0,Auto-Pay,Annually,Card,3,1210.81,9.65,3,0,0,0,2,1,32,Collision,Closed,11263.24,09-06-2025,86,48,0.72,6,0,0.53,1
428517b5-9596-408d-82c2-0e64b9c9b412,60,Other,Single,California,93081,54000,0,11,Honda,Accord,5400,5498,"Blind Spot Monitor, Lane Assist",0,c023a756-dcdc-4d81-bd44-f60cba2cbbbc,Active,10-05-2024,10-05-2025,,14,Liability,1000,2,2,0,0,EFT,Annually,ACH,2,2835.68,5.71,3,0,0,0,1,1,17,Collision,Closed,1676.88,30-11-2024,13,72,0.99,8,4,-0.49,0
cb3dcd40-4438-4977-a5aa-d9e520cabc79,59,Male,Divorced,Pennsylvania,15314,62000,1,12,Ford,Focus,4000,18722,"Airbags, Lane Assist",1,a786f48b-9870-4d66-9251-34f792492ac9,Active,22-08-2022,22-08-2023,,34,Liability,1000,2,2,0,0,Auto-Pay,Quarterly,Card,4,2076.79,5.11,3,0,0,0,5,0,46,Weather,Approved,10742.39,22-10-2024,29,68,0.18,8,2,-0.4,0
7157c2df-33a2-47ea-971f-edaf62618f79,46,Female,Single,Pennsylvania,17382,138000,0,10,Chevrolet,Malibu,4800,7657,"ABS, Blind Spot Monitor",1,94510bc8-2f07-4631-850e-b81a50946c1b,Active,15-04-2025,15-04-2026,,2,Liability,1000,1,1,0,0,Auto-Pay,Monthly,ACH,1,1582.72,0,0,0,0,0,0,0,,,,0,,,,0.31,8,2,0.22,0
0bf413ff-87e5-43a4-9ed5-b41d41763ed8,36,Female,Divorced,California,95116,85000,0,0,Nissan,Rogue,23760,18107,"Airbags, Backup Camera",1,a88e1f1b-46fa-46e6-a8b3-b059763d08a1,Cancelled,03-08-2024,03-08-2025,03-06-2025,10,Medical,500,1,1,0,0,Manual,Quarterly,Card,0,2831.62,0,2,0,0,0,0,0,,,,0,,,,0.74,8,0,0.14,1
e930aef5-e509-401f-95d8-12796eb7a0b8,51,Male,Single,New York,11522,141000,0,10,Toyota,Camry,5600,7706,"Airbags, Blind Spot Monitor",1,6abd95b6-7b87-4d5f-9499-7ab4a7232443,Active,09-08-2020,09-08-2021,,59,Liability,500,2,2,0,0,Manual,Quarterly,Card,4,1965.7,5.39,1,0,1,1,3,1,21,Weather,Closed,13378.77,16-05-2025,59,36,0.74,4,4,-0.56,0
6b531016-16ad-4999-adfd-33bde04bf743,24,Female,Married,New York,14538,12000,0,13,Nissan,Sentra,4000,13758,"Backup Camera, Blind Spot Monitor",1,e560b6c3-bd0a-4fe3-a0a0-6ed73a849d7c,Active,02-06-2023,01-06-2024,,25,Liability,500,2,1,1,0,EFT,Monthly,ACH,2,1236.44,5.8,1,0,0,0,1,0,32,Collision,Approved,3196.44,11-12-2024,45,85,0.51,9,3,-0.22,0
574720de-b1ec-4103-a946-1cdf71e3f98f,35,Other,Married,Pennsylvania,16672,57000,0,14,Toyota,Camry,5600,14951,"Lane Assist, ABS",1,aa252927-8746-4d06-808a-3e89954b9a11,Active,09-10-2020,09-10-2021,,57,Liability,1000,2,1,0,1,EFT,Monthly,ACH,4,2550.47,12.99,3,0,1,1,4,0,20,Weather,Closed,11312.91,02-04-2025,23,91,0.38,8,2,-0.44,0
e09b6442-e707-461a-89d3-7fdb6bbc625d,45,Other,Divorced,California,94591,102000,0,12,Chevrolet,Malibu,4800,9734,"Blind Spot Monitor, Airbags",1,fffdfe46-d9ef-471e-be24-c1c2c88ad07b,Active,13-07-2020,13-07-2021,,60,Liability,1000,2,2,1,0,Manual,Annually,ACH,3,2935.49,0,3,0,0,0,1,0,21,Collision,Approved,9004.42,27-06-2025,56,59,0.07,6,0,0.44,0
f13cb200-e2cf-4a13-930a-5c74fcce83a3,54,Other,Divorced,Texas,78260,104000,0,12,Nissan,Rogue,5400,8720,"ABS, Blind Spot Monitor",0,6ae7ae1f-059d-4c31-809e-187626e0d997,Active,30-01-2023,30-01-2024,,29,Liability,1000,2,1,0,0,Auto-Pay,Annually,ACH,4,1111.48,0.02,3,0,0,0,5,0,57,Weather,Approved,3502.33,18-04-2025,40,76,0.74,7,0,0.3,0
27c868aa-83a9-4d58-9b15-a4a601c6f647,35,Female,Single,Illinois,62343,142000,0,10,Chevrolet,Malibu,4800,7120,"Blind Spot Monitor, Airbags",0,b99bc3a5-c38f-4c34-a371-93fd79a603ee,Active,01-02-2025,01-02-2026,,5,Liability,1000,2,1,0,0,EFT,Quarterly,ACH,2,1564.74,0,3,0,0,0,0,0,,,,0,,,,0.58,7,1,-0.37,0
e2155021-0e03-45f3-ba55-76651c7fc495,35,Female,Single,Florida,32669,143000,0,13,Chevrolet,Impala,6200,19315,"Backup Camera, ABS",1,73bf4bfc-c13d-46a8-a828-58d4cf859c8f,Active,07-12-2022,07-12-2023,,31,Liability,250,1,2,1,0,Manual,Quarterly,ACH,3,1628.09,9.96,0,0,0,0,2,0,54,Weather,Closed,7567.07,17-11-2024,52,55,0.83,5,4,-0.69,0
23964c87-c065-42fa-9473-d1c618c3bf2a,56,Female,Married,New York,12867,103000,0,15,Toyota,RAV4,6000,14549,"ABS, Airbags",1,37b5f99a-8ab8-4e27-b1cc-53433c1bfb44,Active,16-11-2020,16-11-2021,,56,Liability,500,1,2,0,0,Manual,Annually,Card,4,2202.77,9.8,0,0,1,0,4,1,44,Theft,Closed,6327.21,12-11-2024,25,67,0.38,8,3,-0.43,0
079779cd-cb43-4892-a209-a170d17c5548,30,Female,Married,Florida,32172,66000,0,0,Nissan,Rogue,23760,15151,"Lane Assist, Blind Spot Monitor",1,f4175a0c-09e2-46d4-9dec-d83130aaae17,Cancelled,29-05-2021,29-05-2022,02-06-2025,48,Medical,1000,2,2,1,0,Auto-Pay,Monthly,Card,3,2430.25,5,0,0,0,0,2,1,47,Collision,Approved,4845.2,02-07-2025,30,61,0.55,8,1,-0.07,1
e089803b-d2de-4c32-a43d-260a6e05d517,39,Female,Single,New York,14038,176000,0,11,Ford,Focus,4000,8122,"Backup Camera, Airbags",1,9fb6b07c-e920-40ab-b42d-62e2c3ac8529,Cancelled,25-10-2020,25-10-2021,01-03-2025,52,Liability,1000,2,1,0,0,Manual,Monthly,Card,4,2877.43,23.54,2,0,0,0,3,1,52,Weather,Approved,9902.74,03-05-2025,44,62,0.09,8,1,-0.34,1
ce99bde3-da24-4224-b806-f39be135ce9b,46,Male,Divorced,Florida,34610,167000,0,12,Chevrolet,Impala,6200,9517,"ABS, Backup Camera",1,68e3f9be-0748-4461-a3a9-bbf0bcf4f102,Active,06-03-2021,06-03-2022,,52,Liability,1000,2,2,0,0,Manual,Annually,Card,4,1548.24,6.64,2,0,0,0,2,0,13,Theft,Declined,0,21-10-2024,37,24,0.7,0,0,0.66,0
bd4098d3-e91e-430a-9339-5e65ac5329a4,21,Female,Married,Pennsylvania,16705,14000,0,10,Ford,Escape,5400,5865,"Blind Spot Monitor, Airbags",1,21a04100-f086-4790-a6c3-8c55eba5f189,Active,30-05-2021,30-05-2022,,49,Liability,500,2,2,0,0,Manual,Quarterly,ACH,3,1517.81,5.16,2,0,0,0,2,0,11,Weather,Approved,3031.55,18-10-2024,4,80,0.49,8,1,0.08,0
24627c19-e37d-40e2-a965-6a8eaa835235,25,Other,Divorced,Texas,78238,62000,0,11,Honda,Accord,5400,18749,"Lane Assist, Airbags",0,24f0448b-58f2-44a1-a032-da009815c954,Active,25-09-2024,25-09-2025,,9,Liability,250,2,1,1,0,Auto-Pay,Annually,ACH,1,2038.63,0,2,0,0,0,0,0,,,,0,,,,0.89,8,3,-0.75,0
8499052b-8d8c-46d9-8f48-0084d8b657f6,55,Female,Divorced,California,93048,196000,0,4,Honda,CR-V,18560,8924,"Backup Camera, Blind Spot Monitor",1,1925b9a5-da5e-48e2-bebe-de3821973dcd,Active,26-09-2021,26-09-2022,,45,Medical,1000,1,2,0,0,EFT,Annually,ACH,4,2474.26,3.48,3,0,1,0,5,0,27,Theft,Approved,5081.96,05-05-2025,44,65,0.11,8,2,-0.43,0
b7b490f2-52c6-4884-ad1f-79386b105817,48,Female,Divorced,New York,12494,84000,0,15,Honda,Accord,5400,12393,"Lane Assist, Airbags",0,b942f4fa-f827-438a-8055-99d08d858bbf,Active,30-07-2022,30-07-2023,,35,Liability,250,2,1,1,0,EFT,Quarterly,ACH,4,1389.92,14.88,1,0,1,1,1,0,23,Theft,Approved,1264.79,12-04-2025,57,52,0.62,5,0,0.89,0
7c9f0c7a-9f65-4a3e-8827-1d2fec82ea01,57,Female,Single,Pennsylvania,18086,72000,0,14,Ford,Escape,5400,14145,"Blind Spot Monitor, Lane Assist",1,6e777359-23f8-488c-b7e1-560c130f44fc,Active,01-07-2023,30-06-2024,,24,Liability,1000,1,1,0,0,EFT,Monthly,Card,1,1198.99,7.14,0,0,0,0,3,0,56,Theft,Approved,8687.28,19-09-2024,58,44,0.49,4,0,0.5,0
820d3a69-386e-4e5f-98cf-b90aba8a79f0,28,Other,Married,California,93544,94000,0,2,Chevrolet,Malibu,19200,18569,"Airbags, Lane Assist",1,d07e5a7f-3375-4754-b868-a546d701a536,Active,01-02-2021,01-02-2022,,53,Medical,1000,1,1,0,1,EFT,Annually,ACH,4,1329.2,6.09,3,0,0,0,2,1,22,Theft,Declined,0,22-03-2025,58,21,0.58,1,3,-0.22,0
766ff238-f1d0-4e87-826c-53f7f2fe90ef,32,Female,Married,New York,11870,157000,0,9,Nissan,Altima,6000,16618,"Blind Spot Monitor, Lane Assist",0,98327d01-a6c4-4a51-861d-d379ce79c66c,Cancelled,11-10-2023,10-10-2024,15-08-2026,34,Liability,250,1,1,0,0,Auto-Pay,Annually,ACH,3,1321.19,11.82,3,0,1,0,4,0,10,Theft,Approved,9540.83,13-06-2025,52,33,0.7,4,1,-0.22,1
e164a31d-ca71-44aa-943c-18425a970e0b,33,Other,Divorced,Illinois,62633,61000,0,5,Honda,Civic,12880,13447,"Lane Assist, Backup Camera",1,3d6ab108-b19f-44c9-ac10-1e2fec2bb2c7,Active,22-11-2022,22-11-2023,,31,Collision,1000,2,1,0,0,EFT,Quarterly,ACH,4,1652.34,1.13,3,0,0,0,2,0,53,Collision,Approved,14305.39,07-06-2025,23,63,0.62,8,4,-0.61,0
c8557ce3-f4f4-4ace-88cc-d9589651c973,50,Female,Single,Florida,34344,144000,0,5,Toyota,RAV4,16800,11520,"Airbags, Lane Assist",1,1ef709f6-bfb9-4bc3-b071-7f2232e18437,Active,24-07-2022,24-07-2023,,35,Medical,500,1,2,0,0,Manual,Quarterly,ACH,4,2870.79,6.48,2,0,1,1,4,1,9,Theft,Approved,5769.36,17-05-2025,58,35,0.3,5,0,0.84,0
ff0dabdc-0953-4da8-a3e3-091a8e563df5,52,Male,Divorced,New York,12360,128000,0,0,Ford,Escape,23760,12422,"Lane Assist, Backup Camera",1,aa3467a1-d02c-41b7-b975-7043fe8ac92a,Cancelled,12-04-2022,12-04-2023,23-03-2027,60,Medical,250,1,2,0,0,Manual,Quarterly,Card,4,1093.99,8.97,3,0,0,0,1,0,4,Theft,Approved,9785.52,01-03-2025,67,37,0.29,4,0,0.3,1
7314e0ee-60cf-4adf-a632-2f41090b2df5,41,Other,Divorced,California,90237,74000,0,6,Nissan,Rogue,12960,10565,"Backup Camera, Blind Spot Monitor",1,51afa4e9-bc5c-48c2-bc0a-4ae2f48b170a,Active,15-05-2025,15-05-2026,,1,Collision,250,2,1,0,0,Manual,Annually,ACH,0,1709.59,0,3,0,0,0,0,0,,,,0,,,,0.5,4,2,-0.04,0
0e94e183-5c80-45f6-941f-4a810409baa3,41,Male,Single,Texas,76213,112000,0,13,Ford,Focus,4000,12054,"Blind Spot Monitor, Backup Camera",1,e757ab9c-4b1d-4d02-a70a-e8343734aeff,Cancelled,20-11-2024,20-11-2025,25-02-2026,15,Liability,1000,1,2,1,0,Auto-Pay,Annually,Card,1,1262.12,5.45,3,0,0,0,5,2,2,Collision,Closed,5005.37,28-11-2024,40,51,0.7,9,0,0.53,1
a2a756df-4d93-4b53-b1fd-c120e2b52c05,37,Female,Married,Pennsylvania,15309,96000,0,1,Ford,F-150,30800,15276,"Backup Camera, Blind Spot Monitor",1,eccc5834-f225-4e30-89b2-c904c81ee96a,Cancelled,28-05-2021,28-05-2022,05-08-2023,26,Medical,500,1,1,0,0,Manual,Monthly,Card,4,2993.62,9.25,3,0,1,1,4,2,35,Theft,Declined,0,21-02-2025,44,14,0.72,2,3,-0.81,1
